listing_id,business_name,category,address,city,state,zip,current_latitude,current_longitude,proposed_latitude,proposed_longitude,confidence,source_url,verification_notes,action
444e4c77-93aa-4cbc-a8f7-825079fac2f3,Pilot Travel Center #481,truck-stops,281 Pleasant Grove Road SW,McDonald,TN,37353,,,35.153142,-84.952948,medium,https://carrieratlas.com/truckstops/tn/mcdonald/pilot-281-pleasant-grove-road-sw/,"web-search extraction (Carrier Atlas/Find Truck Service data); Coordinates 35.153142/-84.952948 for Pilot #481, 281 Pleasant Grove Road SW, McDonald TN 37353 (I-75 exit 20, phone 423-476-3892). Matches exit 20 between Chattanooga and Cleveland. Single coordinate source; brand page blocked.",manual-review
dbf0f5f0-3fa6-4f92-98f5-40f76579d5c8,"CAT Scale — Pilot Travel Center #4598, Niota",cat-scales,507 Hwy 309,Niota,TN,37826,,,35.545167,-84.565514,medium,https://www.truckstopsandservices.com/location_details.php?id=681,"truck-stop directory printed coords; truckstopsandservices prints 35.5451672,-84.5655143 for Pilot #4598, 507 Hwy 309, I-75 exit 56 Niota; consistent with mile-56 position between Athens (49) and Sweetwater (60). CAT scale on host property. Single source.",manual-review
d9b97d0d-705a-40ce-9e78-f1184727f6eb,Crazy Ed's Travel Center,truck-stops,547 Highway 309,Niota,TN,37826,,,35.543850,-84.566391,medium,https://www.parkadvisor.com/us/tennessee/niota/734206/WilcoHess+Crazy+Eds+Travel+Center,"web-search snippet (ParkAdvisor listing); Coordinates 35.54385/-84.566391 for Crazy Ed's Travel Center, 547 Highway 309, Niota TN 37826 (I-75 exit 56). Sits ~180 m from the Pilot #4598 point at 507 Hwy 309, matching the two adjacent exit-56 stops - good mutual consistency, distinct points kept. Single direct source.",manual-review
5adb811d-9b49-4829-a08f-75481f80a864,Pilot Travel Center #4598,truck-stops,507 Hwy 309,Niota,TN,37826,,,35.545167,-84.565514,high,https://www.allstays.com/truckstops-details/91248.php,"two independent directory sources agree within ~130 m; Pilot #4598, 507 Hwy 309, Niota TN 37826, I-75 exit 56. Source 1 (search extraction, allstays/poidirectory-class): 35.5451672/-84.5655143. Source 2: Find Truck Service locations URL https://www.findtruckservice.com/locations/pilot-flying-j-6738?latitude=35.5448125257407&longitude=-84.56418971527476 - agreement ~130 m, within the large truck-st [AUDITED:confirmed] Two Pilot corporate location exports independent of the cited Allstays/FTS sources agree: adnmcq/geo pilot_locations.csv store 4598 '507 Highway 309, Niota TN 37826, I-75 Exit 56'",ready
ecdaf4ed-6ee3-44b4-ac84-7c8149c63055,Southern Tire Mart at Pilot - Niota,tire-repair,543 Highway 309,Niota,TN,37826,,,35.545167,-84.565514,medium,https://www.truckstopsandservices.com/location_details.php?id=681,"co-located with host (host coords used); Branded 'Southern Tire Mart at Pilot Flying J' (STMPFJ-318) and listed as an on-site facility of Pilot #4598, so host coords used. CAUTION: STM's own locator (locations.stmtires.com/tn/niota/543-highway-309) publishes 35.542073,-84.582782, ~1.6 km WSW in open land - judged a bad street-range geocode and rejected.",manual-review
03c57077-85f1-4fea-8838-348d2f8a3b5f,"CAT Scale — Pilot Travel Center #1577, Pioneer",cat-scales,106 Comfort Lane,Pioneer,TN,37847,,,36.376770,-84.248712,medium,https://www.truckstopsandservices.com/location_details.php?id=55932,"truck-stop directory printed coords; truckstopsandservices prints 36.3767697,-84.2487116 for Pilot #1577, 106 Comfort Ln, I-75 exit 141 Pioneer; ~230 m from TA Caryville across the interchange (correctly distinct). CAT scale on host property. Single source.",manual-review
0910b870-8a54-42b1-8fcc-993737757ade,"CAT Scale — TA Caryville #255, Pioneer",cat-scales,305 Howard Baker Hwy,Pioneer,TN,37847,,,36.377100,-84.246300,medium,https://www.truckstopsandservices.com/location_details.php?id=16527,"truck-stop directory printed coords; truckstopsandservices prints 36.3771,-84.2463 for TA Caryville #255, 305 Howard Baker Hwy, I-75 exit 141; distinct from Pilot #1577 (~230 m W). CAT scale on host property. Single source.",manual-review
5aecf10b-8e95-48a4-a815-da033b1d7cf4,Pilot Travel Center #1577,truck-stops,106 Comfort Ln,Pioneer,TN,37847,,,36.376747,-84.248683,medium,https://www.sekr.com/location/tennessee/pioneer/pilot-travel-center,"web-search snippet (Sekr location page); Coordinates 36.37674747/-84.24868312 for Pilot #1577, 106 Comfort Ln, Pioneer TN 37847 (I-75 exit 141, phone 423-562-8483). Sits ~220 m from the TA Caryville point at the same exit - consistent adjacent facilities, kept distinct. Single coordinate source for this exact address.",manual-review
25bbe285-2b82-4ad4-a1fb-5dd82073d31f,TA Caryville,truck-stops,305 Howard Baker Hwy,Pioneer,TN,37847,,,36.377100,-84.246300,medium,https://carrieratlas.com/truckstops/tn/caryville/ta-caryville/,"web-search extraction (Carrier Atlas listing, returned twice); Coordinates 36.377100/-84.246300 for TA Caryville #255, 305 Howard Baker Hwy, Pioneer TN 37847 (I-75 exit 141, phone 423-562-3490). Same value returned in two separate searches, but likely same upstream source, so medium. Adjacent Pilot #1577 point ~220 m away corroborates the exit-141 cluster; ta-petro.com page confirms address (fetch",manual-review
c5817bd7-5700-4967-ae76-f2c259d84dc7,TA Truck Service - TA Caryville,tire-repair,305 Howard Baker Hwy,Pioneer,TN,37847,,,36.377100,-84.246300,medium,https://www.ta-petro.com/location/tn/ta-caryville/,"co-located with host (same coords); TA Truck Service on the TA Caryville #255 host property, 305 Howard Baker Hwy - identical coords to the TA Caryville CAT-scale row by design (coords from truckstopsandservices id=16527).",manual-review
b56be6f2-17ec-4da0-a47a-270aa6e2176a,Hose Barn Inc,truck-washes,2801 Clinton Hwy,Powell,TN,37849,,,,,unresolved,,"none; Address 2801 Clinton Hwy, Powell (near I-75 exit 110) confirmed via Yelp and a LoopNet parcel record (APN 103-006.00, auto-repair garage), but no source published coords for the exact address; Powell town centroid rejected.",skip
ad02b07e-d2e3-4c78-978f-c18dee094d5b,Super 8 by Wyndham Knoxville North/Powell,hotels-truck-parking,323 E. Emory Road,Powell,TN,37849,,,36.031666,-84.028053,low,https://www.latlong.net/place/powell-tn-usa-5605.html,"city-centroid fallback (Powell TN); CITY CENTROID ONLY - NOT an address match. Super 8 Knoxville North/Powell, 323 E. Emory Road, Powell TN 37849, off I-75 exit 112, confirmed via Wyndham/Yelp/allstays; the hotel is on E Emory Rd likely within ~2 km of this Powell centroid but no address-level coordinate source was found (a clustrmaps hit for 323 W Emory Rd, 36.0389775/-84.0139053, is a DIFFERENT ",manual-review
20b3d4b8-3e07-4795-8441-3711c7cf8a06,Circle K #3626 (former Kangaroo Express),truck-stops,1157 Hwy 68,Sweetwater,TN,37874,,,35.601500,-84.466800,low,https://latitude.to/articles-by-country/us/united-states/44458/sweetwater-tennessee,"city-centroid fallback (Sweetwater TN); CITY CENTROID ONLY - NOT an address match. Circle K #3626 (ex-Kangaroo Express), 1157 Hwy 68, Sweetwater TN 37874, I-75 exit 60, phone 423-337-9577, confirmed via circlek.com locator/truckstopsandservices/gasbuddy; the store is actually at the exit-60/Hwy 68 interchange SW of downtown, roughly 3-4 km from this centroid. No address-level coordinates found; ge",manual-review
1a87c0af-66ae-46d8-8732-4539b477e0ac,"I-75 Tire, Truck, and Trailer Repair",tire-repair,135 Belcher Rd,Sweetwater,TN,37874,,,35.625271,-84.491883,medium,https://truckerguideapp.com/tire-shops/i-75-tire-truck-and-trailer-repair-352768,"shop-directory printed coords; Trucker Guide prints 35.6252709,-84.4918826 for 135 Belcher Rd, Sweetwater. SUSPICIOUS: point sits ~2 km W of the I-75 mainline near exit 60/62 - plausible for an off-interchange shop on a side road, but worth spot-checking against the parcel. Single source.",manual-review
e0313d78-4c15-4c8c-a6cf-827c797b1869,Quality Inn West Sweetwater,hotels-truck-parking,249 Hwy 68,Sweetwater,TN,37874,,,35.601500,-84.466800,low,https://latitude.to/articles-by-country/us/united-states/44458/sweetwater-tennessee,"city-centroid fallback (Sweetwater TN); CITY CENTROID ONLY - NOT an address match. Quality Inn West, 249 Hwy 68, I-75 exit 60, Sweetwater TN 37874, phone 423-337-3353, confirmed via choicehotels tn125/hotelguides/hotelplanner; actual property is right off exit 60, roughly 3-4 km SW of this centroid. No address-level coordinate source surfaced (choicehotels fetch blocked). Same fallback point as Ci",manual-review
