listing_id,business_name,city,state,interstate,lat,lng,severity,findings,miles_outside_state,miles_outside_corridor
866d463e-0f44-43fe-984f-33291dd073f0,"CAT Scale — TA Montgomery, Montgomery",Montgomery,AL,I-65,,,no-coordinates,no-coordinates,,
d7c49137-e82a-4601-8f1b-d35d8d932c3e,"CAT Scale — TA Saginaw #198, Bridgeport",Bridgeport,MI,I-75,,,no-coordinates,no-coordinates,,
04e8fad7-c564-4879-95ba-91816d3b1074,"CAT Scale — TA Travel Center #288, Lake City",Lake City,FL,I-75,,,no-coordinates,no-coordinates,,
ae94cca9-39c9-4e4d-bd4c-8401455945b8,CAT Scale — TA Walton,Walton,KY,I-75,,,no-coordinates,no-coordinates,,
6127835d-06d1-42a8-bfdc-aa63201b3ff4,"CAT Scale — TA Wapakoneta #082, Wapakoneta",Wapakoneta,OH,I-75,,,no-coordinates,no-coordinates,,
5c78823e-ad8c-4072-a019-f167a2846019,CAT Scale (at Flying J Travel Center #656),Whiteland,IN,I-65,,,no-coordinates,no-coordinates,,
54a65451-113a-452a-9760-bcf055bb5769,CAT Scale (at Love's Travel Stop #451),Whiteland,IN,I-65,,,no-coordinates,no-coordinates,,
7612bd4d-3c89-4824-8916-ea651a1caf95,CAT Scale (at Pilot Travel Center #37),Whiteland,IN,I-65,,,no-coordinates,no-coordinates,,
8c540454-72fe-46ce-b5ab-41d5583a2812,CAT Scale (at Road Ranger Travel Center),Greenwood,IN,I-65,,,no-coordinates,no-coordinates,,
7a1de681-cd92-4406-8bea-30ee681a1c98,CAT Scale (Circle K Bradenton),Bradenton,FL,I-75,,,no-coordinates,no-coordinates,,
aa897b1d-e1de-4ff0-8ae6-45d82b3077c7,CAT Scale at Dolly's Tennessean Travel Stop,Cornersville,TN,I-65,,,no-coordinates,no-coordinates,,
a1b16ec7-c91b-4173-8790-c48f19ff7cf7,CAT Scale at Flying J Brunswick (#627),Brunswick,GA,I-95,,,no-coordinates,no-coordinates,,
b2d64c85-4150-4bf2-a7ed-a8f2d9ea31f4,CAT Scale at Flying J Carmel Church,Ruther Glen,VA,I-95,,,no-coordinates,no-coordinates,,
7fa26b2f-a97d-4c5e-aa6f-cb992518cafe,CAT Scale at Flying J Elkton,Elkton,MD,I-95,,,no-coordinates,no-coordinates,,
f2566159-665a-4205-929d-7352a3c1f402,CAT Scale at Flying J Fort Pierce,Fort Pierce,FL,I-95,,,no-coordinates,no-coordinates,,
eb5cb560-c5f7-466b-89b0-4fb84dbf8ff5,CAT Scale at Flying J Kenly,Kenly,NC,I-95,,,no-coordinates,no-coordinates,,
5330fe76-dd64-4b5b-b8d6-aca559036526,CAT Scale at Flying J Latta,Latta,SC,I-95,,,no-coordinates,no-coordinates,,
05e3d706-abe8-45ac-9a05-7da2c4ddf937,CAT Scale at Flying J Lebanon #652,Lebanon,IN,I-65,,,no-coordinates,no-coordinates,,
61a7d832-a098-4196-bbe2-5b58562e7b9b,CAT Scale at Flying J North East,North East,MD,I-95,,,no-coordinates,no-coordinates,,
6f7fee11-ff4c-445d-b830-d899d682312c,CAT Scale at Flying J Saint Augustine,Saint Augustine,FL,I-95,,,no-coordinates,no-coordinates,,
f91d1114-a109-48b5-9b5e-1aa96591f8ae,CAT Scale at Flying J St. George,Saint George,SC,I-95,,,no-coordinates,no-coordinates,,
1d1a2d76-46d8-46cc-9759-a9da44e2e53b,CAT Scale at Flying J Travel Center (Hebron),Hebron,IN,I-65,,,no-coordinates,no-coordinates,,
b139516b-3826-4241-90b1-050b8b83b179,CAT Scale at Flying J Travel Center #605,Russellville,AR,I-40,,,no-coordinates,no-coordinates,,
32e1f8ab-7b2c-425d-b046-bf14bd3e1a0a,CAT Scale at Flying J Travel Center #607,West Memphis,AR,I-40,,,no-coordinates,no-coordinates,,
270d9f77-5fe0-4907-a95c-c7d39f6b2756,CAT Scale at Fuel Mart #783,Austin,IN,I-65,,,no-coordinates,no-coordinates,,
d83e7fdb-9cca-4bd4-b333-dfdafe700a1c,CAT Scale at Kenly 95,Kenly,NC,I-95,,,no-coordinates,no-coordinates,,
b92f4315-9237-42fc-ba92-71c2e383e7cc,CAT Scale at Love's #368,Clanton,AL,I-65,,,no-coordinates,no-coordinates,,
ab60f5a4-bfb6-4841-bc60-dc8414412eee,CAT Scale at Love's Brunswick (#405),Brunswick,GA,I-95,,,no-coordinates,no-coordinates,,
1f7194fb-6df2-483c-b775-ff8cef29738c,CAT Scale at Love's Dillon,Dillon,SC,I-95,,,no-coordinates,no-coordinates,,
d536ca31-468a-4974-b480-dd9bfb9f264b,CAT Scale at Love's Dunn,Dunn,NC,I-95,,,no-coordinates,no-coordinates,,
3cbba395-9805-41ca-91c5-2a171aebab14,CAT Scale at Love's Fort Pierce (Exit 129),Fort Pierce,FL,I-95,,,no-coordinates,no-coordinates,,
57018663-4fa6-44de-9eaa-8e72da705b86,CAT Scale at Love's Fort Pierce (Exit 131),Fort Pierce,FL,I-95,,,no-coordinates,no-coordinates,,
ca5e9f7f-ad38-416d-a923-c86fe97befd8,CAT Scale at Love's Garden City (#893),Garden City,GA,I-95,,,no-coordinates,no-coordinates,,
cb6ce84c-cf06-40c0-bc53-41bc41c426a8,CAT Scale at Love's Jacksonville (Pecan Park),Jacksonville,FL,I-95,,,no-coordinates,no-coordinates,,
98192ea9-07b8-41aa-8b7d-82a96752bd04,CAT Scale at Love's Lafayette #874,Lafayette,IN,I-65,,,no-coordinates,no-coordinates,,
e5ee80df-6db5-453b-af75-f692371686dc,CAT Scale at Love's Ormond Beach,Ormond Beach,FL,I-95,,,no-coordinates,no-coordinates,,
38cc0860-23d0-41f4-acee-987625766068,CAT Scale at Love's Richmond Hill (#338),Richmond Hill,GA,I-95,,,no-coordinates,no-coordinates,,
81d9cb9f-6dd2-491c-8417-5636d505adb5,CAT Scale at Love's Ruther Glen,Ruther Glen,VA,I-95,,,no-coordinates,no-coordinates,,
c68400b5-2216-4061-901a-4044d44e19ab,CAT Scale at Love's Summerton,Summerton,SC,I-95,,,no-coordinates,no-coordinates,,
ea928447-ab0f-46a4-9d40-916a91f2ffa2,CAT Scale at Love's Travel Stop #236,North Little Rock,AR,I-40,,,no-coordinates,no-coordinates,,
a07fae97-fa99-4f05-9ce1-7ce68d531e5a,CAT Scale at Love's Travel Stop #244,Jackson,TN,I-40,,,no-coordinates,no-coordinates,,
4b2f3f98-a3b1-4f01-8414-3bf1bd312c3d,CAT Scale at Love's Travel Stop #275,Palestine,AR,I-40,,,no-coordinates,no-coordinates,,
cabfc0a1-1c23-4475-8fce-1e7f0322d438,CAT Scale at Love's Travel Stop #308,Marion,NC,I-40,,,no-coordinates,no-coordinates,,
d7669ede-a1d0-4fc9-9bd7-ab2fc25db55e,CAT Scale at Love's Travel Stop #330,Baxter,TN,I-40,,,no-coordinates,no-coordinates,,
f170989d-6c5b-4de2-b71e-ca56877a43b9,"CAT Scale at Love's Travel Stop #417 (Grant Street, Gary)",Gary,IN,I-65,,,no-coordinates,no-coordinates,,
a18196bd-7c30-48c5-854d-f9a588f7fe5e,CAT Scale at Love's Travel Stop #450,West Memphis,AR,I-40,,,no-coordinates,no-coordinates,,
27490a78-a0da-432e-9f3b-7d351f0b1ef4,CAT Scale at Love's Travel Stop #459,Whitestown,IN,I-65,,,no-coordinates,no-coordinates,,
6027611b-b476-48b3-a777-b43b6492b5ae,CAT Scale at Love's Travel Stop #759,Hazen,AR,I-40,,,no-coordinates,no-coordinates,,
83eb8512-0dd4-42b4-84e2-f49e5a9c4ff9,CAT Scale at Love's Travel Stop #791,Holladay,TN,I-40,,,no-coordinates,no-coordinates,,
69637f6a-9573-47cb-acaf-7570d602a047,CAT Scale at Love's Travel Stop #796,Newport,TN,I-40,,,no-coordinates,no-coordinates,,
2289120c-d34a-4d96-b705-81286bd97f02,CAT Scale at Love's Travel Stop #822,Clarksville,AR,I-40,,,no-coordinates,no-coordinates,,
7968ad6f-c140-4f4a-8ca9-a08ddc940203,CAT Scale at Love's Travel Stop #877,Cullman,AL,I-65,,,no-coordinates,no-coordinates,,
2237db27-ede4-4872-9149-f2ea2e2fb8c7,CAT Scale at Love's Yemassee,Yemassee,SC,I-95,,,no-coordinates,no-coordinates,,
a6b4c790-4ba6-48e8-bdad-2af3822a8f99,CAT Scale at ONE9 Travel Center (CAT #876),Cookeville,TN,I-40,,,no-coordinates,no-coordinates,,
11ed7674-3739-4cfa-9433-51c982f1d544,CAT Scale at ONE9 Travel Center #226,Dandridge,TN,I-40,,,no-coordinates,no-coordinates,,
38ffb2aa-c692-4376-9d7c-4b39e745845d,CAT Scale at ONE9 Travel Center Brinkley,Brinkley,AR,I-40,,,no-coordinates,no-coordinates,,
6d944928-3079-4aef-b907-dfab87dadbb1,CAT Scale at ONE9 Travel Center Wildwood,Wildwood,GA,I-24,,,no-coordinates,no-coordinates,,
5ebe160f-0905-4a56-92ed-e863212681da,CAT Scale at Petro Dodge City,Hanceville,AL,I-65,,,no-coordinates,no-coordinates,,
595de56a-aada-4034-882b-60a2fd579ab3,CAT Scale at Petro Florence,Florence,SC,I-95,,,no-coordinates,no-coordinates,,
8db48971-1cce-454d-a9c4-24f001a1aca5,CAT Scale at Petro Gary (Grant Street),Gary,IN,I-65,,,no-coordinates,no-coordinates,,
4e5234b6-1305-4705-941d-ec5a77370983,CAT Scale at Petro Kingsland (#344),Kingsland,GA,I-95,,,no-coordinates,no-coordinates,,
5ca065f4-b503-45a1-9636-b5d8e4505c36,CAT Scale at Petro Remington #382,Remington,IN,I-65,,,no-coordinates,no-coordinates,,
b051d12e-5a30-48cf-b09f-641248bd3468,CAT Scale at Petro Stopping Center #311,West Memphis,AR,I-40,,,no-coordinates,no-coordinates,,
5ff985fa-b430-487b-8217-485a94e97d7d,CAT Scale at Petro Stopping Center #326,North Little Rock,AR,I-40,,,no-coordinates,no-coordinates,,
7b36b126-6502-447f-bb23-84c4010f7203,CAT Scale at Pilot Colonial Heights,Colonial Heights,VA,I-95,,,no-coordinates,no-coordinates,,
72ff780f-93e7-4421-b8a0-9d79a49205fd,CAT Scale at Pilot Dunn (Sadler Travel Plaza),Dunn,NC,I-95,,,no-coordinates,no-coordinates,,
3b130209-e596-4c15-a1fa-522cf7d933bc,CAT Scale at Pilot Florence (#337),Florence,SC,I-95,,,no-coordinates,no-coordinates,,
a74a9bb2-0a9c-4427-89d6-22e8715c7b7e,CAT Scale at Pilot Florence (#62),Florence,SC,I-95,,,no-coordinates,no-coordinates,,
9691fa24-7dec-48e1-83f0-6c8549f85d40,CAT Scale at Pilot Fort Pierce,Fort Pierce,FL,I-95,,,no-coordinates,no-coordinates,,
a3953ace-f227-41eb-8824-30476efb2e60,CAT Scale at Pilot Hardeeville,Hardeeville,SC,I-95,,,no-coordinates,no-coordinates,,
67d39304-81ee-485f-a23a-0882d8ace653,CAT Scale at Pilot Kingsland (#4562),Kingsland,GA,I-95,,,no-coordinates,no-coordinates,,
a2881397-1a79-4517-be05-ad60362466c9,CAT Scale at Pilot Perryville,Perryville,MD,I-95,,,no-coordinates,no-coordinates,,
c155ccb3-73d8-4cee-ab06-8be51125d95c,CAT Scale at Pilot Pleasant Hill,Pleasant Hill,NC,I-95,,,no-coordinates,no-coordinates,,
64c31cfc-87b8-41a8-a05f-fd70a50df17c,CAT Scale at Pilot Port Wentworth (#71),Port Wentworth,GA,I-95,,,no-coordinates,no-coordinates,,
7f946536-b497-41a6-8f8a-e85b2b6b110d,CAT Scale at Pilot Remington #34,Remington,IN,I-65,,,no-coordinates,no-coordinates,,
b9c7c0fd-8292-4f9f-8424-ab1914e68738,CAT Scale at Pilot Sadler's Emporia,Emporia,VA,I-95,,,no-coordinates,no-coordinates,,
98a38aa5-c4ed-4534-b331-56b71a9a2edf,CAT Scale at Pilot Skippers,Skippers,VA,I-95,,,no-coordinates,no-coordinates,,
6d1d4dd4-a6c9-418b-a766-edfb108c2503,CAT Scale at Pilot St. Marys (#575),St. Marys,GA,I-95,,,no-coordinates,no-coordinates,,
bae44b4e-68ae-41f8-a15f-219606517dbf,"CAT Scale at Pilot Travel Center (Burr Street, Gary)",Gary,IN,I-65,,,no-coordinates,no-coordinates,,
8bdb3077-44fb-4228-8ae3-6328fa661a28,CAT Scale at Pilot Travel Center (Good Hope),Good Hope,AL,I-65,,,no-coordinates,no-coordinates,,
9fa8f22a-5b4b-40a7-a594-885560ee35a0,CAT Scale at Pilot Travel Center (Hebron),Hebron,IN,I-65,,,no-coordinates,no-coordinates,,
3a315155-9a8c-4d6f-8c1c-d3373bd4865e,CAT Scale at Pilot Travel Center #1063,Marion,NC,I-40,,,no-coordinates,no-coordinates,,
fb6a3d1d-098f-4dc5-92cb-f5c128c1edc8,CAT Scale at Pilot Travel Center #114,Crossville,TN,I-40,,,no-coordinates,no-coordinates,,
5497dc27-dbdc-44b7-8f64-3fd3f6504007,CAT Scale at Pilot Travel Center #219,Knoxville,TN,I-40,,,no-coordinates,no-coordinates,,
683aa9c6-51fa-479d-8042-b597b0bf2958,CAT Scale at Pilot Travel Center #332,North Little Rock,AR,I-40,,,no-coordinates,no-coordinates,,
c36a20c0-a035-4478-93c5-c93dceffb194,CAT Scale at Pilot Travel Center #406,Cornersville,TN,I-65,,,no-coordinates,no-coordinates,,
0244b320-2bb1-4d47-a16f-53da1663fa6b,CAT Scale at Pilot Travel Center #411,Lebanon,TN,I-40,,,no-coordinates,no-coordinates,,
85185773-3082-49d5-b2f0-74135faedfe7,CAT Scale at Pilot Travel Center #429,West Memphis,AR,I-40,,,no-coordinates,no-coordinates,,
42fe1af3-f619-4058-a721-afb10238dae3,CAT Scale at Pilot Travel Center #430,Russellville,AR,I-40,,,no-coordinates,no-coordinates,,
00ced50d-f1f6-4e29-9a16-1b866beedef0,CAT Scale at Pilot Travel Center #441,Priceville,AL,I-65,,,no-coordinates,no-coordinates,,
77cae36c-db9c-4cbf-832a-dbfbb384389b,CAT Scale at Pro Stop (Sellersburg),Sellersburg,IN,I-65,,,no-coordinates,no-coordinates,,
49d33773-e031-4778-853c-731f623a5d5b,CAT Scale at Road Ranger Brinkley,Brinkley,AR,I-40,,,no-coordinates,no-coordinates,,
3330b910-184f-4852-a021-4653260d8e46,CAT Scale at Simmons Travel Plaza Emporia,Emporia,VA,I-95,,,no-coordinates,no-coordinates,,
a10bc9c5-3119-4a79-bb06-906f09e4d234,CAT Scale at TA Ashland,Ashland,VA,I-95,,,no-coordinates,no-coordinates,,
1c2331c1-e7c3-4f1c-8080-8c77e26ca570,CAT Scale at TA Baltimore,Baltimore,MD,I-95,,,no-coordinates,no-coordinates,,
f1e6af7b-d118-4bae-b8f0-5211efc8131e,CAT Scale at TA Baltimore South Jessup,Jessup,MD,I-95,,,no-coordinates,no-coordinates,,
9eb4f46e-b11a-4d3c-be3b-6e34a79f3631,CAT Scale at TA Candler,Candler,NC,I-40,,,no-coordinates,no-coordinates,,
7263d1cc-402f-4e71-84c4-abe89266f219,CAT Scale at TA Earle,Earle,AR,I-40,,,no-coordinates,no-coordinates,,
58dc0ef3-dc55-42ec-9b42-3ddcad197aa8,CAT Scale at TA Elkton,Elkton,MD,I-95,,,no-coordinates,no-coordinates,,
76b5c804-3a44-4f97-bbce-c1f66830b180,CAT Scale at TA Express Atkins,Atkins,AR,I-40,,,no-coordinates,no-coordinates,,
c836ca77-8b3f-4c79-b105-d28f08025772,CAT Scale at TA Express Cookeville,Cookeville,TN,I-40,,,no-coordinates,no-coordinates,,
8e79a54d-cad6-460c-9fd5-d5d118342bd3,CAT Scale at TA Express Stony Creek,Stony Creek,VA,I-95,,,no-coordinates,no-coordinates,,
f2ac5cd7-c4cf-453e-b699-b51334f66e29,CAT Scale at TA Gary (Burr Street),Gary,IN,I-65,,,no-coordinates,no-coordinates,,
9509b408-a8b1-4f4b-a5a4-a4fa0a47bc61,CAT Scale at TA Jacksonville South,Saint Johns,FL,I-95,,,no-coordinates,no-coordinates,,
4c1a72f9-a863-484e-ae1d-600e8bd8b7a0,CAT Scale at TA Manning,Manning,SC,I-95,,,no-coordinates,no-coordinates,,
9f3e2546-35b1-4aa4-a738-c98b944696e6,CAT Scale at TA Savannah,Richmond Hill,GA,I-95,,,no-coordinates,no-coordinates,,
b2169613-5952-4904-a0f4-104f9c4d8e8e,CAT Scale at TA Seymour,Seymour,IN,I-65,,,no-coordinates,no-coordinates,,
b25603ec-f8d8-415f-a1a6-0ba3d4b616c4,CAT Scale at TA Vero Beach,Vero Beach,FL,I-95,,,no-coordinates,no-coordinates,,
97fcf610-ee57-4801-ab8f-87af7945076d,CAT Scale at TA Whitestown,Whitestown,IN,I-65,,,no-coordinates,no-coordinates,,
2b1f5234-36bf-413f-8c40-3c9836ada6bd,CAT Scale at Uncle Pete's Truck Stop,Lebanon,TN,I-40,,,no-coordinates,no-coordinates,,
b8b8025b-b522-4eb1-90bc-ae35d7023de0,CAT Scale at Workman's Travel Center,Ozark,AR,I-40,,,no-coordinates,no-coordinates,,
7f5d9778-61ef-40e4-aebb-b4a61d36347f,CDL School Inc. - Jacksonville,Jacksonville,FL,I-95,,,no-coordinates,no-coordinates,,
37a7f0ab-cf4f-4a92-8bc2-22b25dfdbfec,CDS Tractor Trailer Training - Richmond,Richmond,VA,I-95,,,no-coordinates,no-coordinates,,
af0c8334-1b41-4f45-a2ed-8969463fb763,CDS Tractor Trailer Training (Fredericksburg),Thornburg,VA,I-95,,,no-coordinates,no-coordinates,,
4678d9cd-6eea-460c-8d08-def9f6abec0b,Cecil College Truck Driver Training (CDL),Elkton,MD,I-95,,,no-coordinates,no-coordinates,,
b106bf49-e8d4-4e65-96c0-d9124ddf49fc,Central Carolina Diesel Repair,Kenly,NC,I-95,,,no-coordinates,no-coordinates,,
f43b9f5a-d148-4094-b93f-53b27d80ac5f,Charlie's Country Corner (Fick & Sons),Grayling,MI,I-75,,,no-coordinates,no-coordinates,,
80786332-ef51-4045-9f28-a33abfbf56bd,Chesapeake House Travel Plaza,North East,MD,I-95,,,no-coordinates,no-coordinates,,
6bc0c663-fe39-4d71-b270-4b4d3d04b651,Chesapeake House Travel Plaza Truck Parking,North East,MD,I-95,,,no-coordinates,no-coordinates,,
814102e7-0d34-48e9-a873-437b194bad6f,Chrome Zone Trailer Washouts,Jackson,TN,I-40,,,no-coordinates,no-coordinates,,
9ba81ef1-4451-4a4d-83fe-93baa59df27c,Circle C 24/7 Truck Repair,Walterboro,SC,I-95,,,no-coordinates,no-coordinates,,
238eeba1-8e9e-4260-99e9-907013e3acd2,Circle C 24/7 Truck Wash,Walterboro,SC,I-95,,,no-coordinates,no-coordinates,,
eb261064-e951-42c9-ba90-7f874986f354,Circle K (AMBEST),Taylorsville,IN,I-65,,,no-coordinates,no-coordinates,,
48d81093-d807-4023-b971-9277d9f47cd8,Circle K (formerly Shell),Botkins,OH,I-75,,,no-coordinates,no-coordinates,,
1331b4e0-334f-40ce-b89d-d92cb15d76f6,Circle K (Pelham Truck Stop),Pelham,AL,I-65,,,no-coordinates,no-coordinates,,
dfc83f1a-51ce-4d8a-a0d4-15b3955ee28d,Circle K (Ringgold Travel Center),Ringgold,GA,I-75,,,no-coordinates,no-coordinates,,
9fb45fb9-5d97-4ed0-911e-352e92f9fd5a,Circle K (Valero) - Lonoke,Lonoke,AR,I-40,,,no-coordinates,no-coordinates,,
c1ef60d0-9302-4eb4-abd7-4d5cd5b2f36d,Circle K #2408,Lafayette,IN,I-65,,,no-coordinates,no-coordinates,,
60eb6009-2034-4200-b1ea-da4d5bd0fe73,Circle K Travel Center - Walterboro,Walterboro,SC,I-95,,,no-coordinates,no-coordinates,,
0b2df467-c976-472b-bd9f-45a8cbd17039,Circle K Truck Stop (Bradenton),Bradenton,FL,I-75,,,no-coordinates,no-coordinates,,
180e7203-8914-4be5-9943-437fe4bb37ff,Clarion Pointe Athens I-65,Athens,AL,I-65,,,no-coordinates,no-coordinates,,
7c0afaab-bf58-41b1-9e45-2078f713a690,Clarion Pointe Forsyth I-75,Forsyth,GA,I-75,,,no-coordinates,no-coordinates,,
ca06adc7-efad-41a5-9da7-e074fc99a452,Clays Ferry Travel Center,Richmond,KY,I-75,,,no-coordinates,no-coordinates,,
5e45aa1a-47fd-49c7-a562-fffd0cb426b4,Clem Tire,Athens,AL,I-65,,,no-coordinates,no-coordinates,,
4e347a10-336f-40d4-9ef0-e48a91eca38a,CMJ Truck Wash,Port Wentworth,GA,I-95,,,no-coordinates,no-coordinates,,
5d4b5503-e66f-42af-89db-63e3bb9eb809,Coastal Chevron / Sunshine Travel Plaza,Woodbine,GA,I-95,,,no-coordinates,no-coordinates,,
8b02e14f-6692-4781-9589-8b907c49850f,Coastal Towing (Coastal Wrecker),Rocky Mount,NC,I-95,,,no-coordinates,no-coordinates,,
db53fced-a16d-49cf-9a90-186e8acaedc3,"Collier County Rest Area (Alligator Alley, Milepost 63)",Alligator Alley,FL,I-75,,,no-coordinates,no-coordinates,,
6da51cc0-fd95-4dd9-b43e-a677ea9ccec3,Colony Tire & Service,Emporia,VA,I-95,,,no-coordinates,no-coordinates,,
469dadae-9ba0-4f80-aacf-eb83ca8efc25,Colony Tire Corporation - Rocky Mount,Rocky Mount,NC,I-95,,,no-coordinates,no-coordinates,,
e45cdd5c-1081-4859-b540-5a800714c6f9,"Columbia Fleet Service, Inc.",Jessup,MD,I-95,,,no-coordinates,no-coordinates,,
f9f1eb0f-d38e-413b-9bae-aba854b9cd7d,Comfort Inn & Suites Fultondale Gardendale I-65,Fultondale,AL,I-65,,,no-coordinates,no-coordinates,,
a7ec52fe-a86e-44a8-ae48-cd48c12b68bf,Comfort Inn & Suites Macon West,Macon,GA,,,,no-coordinates,no-coordinates,,
9dc5d00c-ead7-4a91-a14d-318deff7c7fc,Comfort Inn & Suites Wildwood - The Villages,Wildwood,FL,I-75,,,no-coordinates,no-coordinates,,
c01c6383-b1bb-4f29-815a-a9781159e490,Comfort Inn Asheville East-Blue Ridge Pkwy Access,Asheville,NC,I-40,,,no-coordinates,no-coordinates,,
bd85fd98-ea7b-4d66-8653-aead91b721ab,Comfort Inn Brownsville I-40,Brownsville,TN,I-40,,,no-coordinates,no-coordinates,,
1ea6395c-a3b6-45ea-8e77-44eeca7f1ef6,Comfort Suites Cullman I-65 Exit 310,Cullman,AL,I-65,,,no-coordinates,no-coordinates,,
8648fd08-4508-4342-b1f0-6c5d42d46f04,Comfort Suites West Memphis I-40 I-55,West Memphis,AR,I-40,,,no-coordinates,no-coordinates,,
4550e5f0-f0c6-4977-97f4-84e88e7b607f,Complete Towing & Repair,Walton,KY,I-75,,,no-coordinates,no-coordinates,,
9fc4690a-b7e5-401b-84b7-25290c232a2b,Conlee Travel Center - Birch Run,Birch Run,MI,I-75,,,no-coordinates,no-coordinates,,
db6a28cb-0b13-4be7-81eb-29fea82fe3b5,Conlee Travel Center - Clio,Clio,MI,I-75,,,no-coordinates,no-coordinates,,
13a9285c-b1a3-41c1-8bd8-b37661403226,Conoco Truck Stop (Carlisle One Stop),Carlisle,AR,I-40,,,no-coordinates,no-coordinates,,
3e75627b-f631-421e-ae02-45d39777a67b,Conway Diesel Service — Evergreen,Evergreen,AL,I-65,,,no-coordinates,no-coordinates,,
3ed0a98e-439f-4e6e-a0f6-24c6c3954c9b,Coomer's Towing,Seymour,IN,I-65,,,no-coordinates,no-coordinates,,
b853c27b-e5f4-4288-a608-0d9f240d5b71,Coty's Hi-Pressure Wash & General Truck Repair (Saginaw),Saginaw,MI,I-75,,,no-coordinates,no-coordinates,,
cc5eadd1-f22b-4a84-a1a8-7ec8f315f47a,Craig's Mobile Steam Cleaning,Newark,DE,I-95,,,no-coordinates,no-coordinates,,
0b661f90-b412-443b-920a-0e3e56a199aa,Crazy D's,Remington,IN,I-65,,,no-coordinates,no-coordinates,,
cb524d9b-af29-4607-bf18-07d0c7c13b50,Creek Travel Plaza (Creek Travel Stores - Poarch),Atmore,AL,I-65,,,no-coordinates,no-coordinates,,
8a1de13d-bd2e-4ece-ae16-6eae921f024b,Cross Diesel Repair,Corinth,KY,I-75,,,no-coordinates,no-coordinates,,
ad99dad8-e471-4f54-b766-0faf074cb337,Crossroads Truck Wash & Polishing,West Memphis,AR,I-40,,,no-coordinates,no-coordinates,,
6b024371-05b4-4fba-89d5-8df8670380f7,Crowne Plaza Hickory,Hickory,NC,I-40,,,no-coordinates,no-coordinates,,
87f37135-0d5e-4f02-9889-537c3adc6bd3,Cullman County Rest Area (I-65 MM 301),Cullman,AL,I-65,,,no-coordinates,no-coordinates,,
7ced51ec-fa99-48cd-b788-075a711e3dc7,Cumberland International Trucks - Nashville,Nashville,TN,I-40,,,no-coordinates,no-coordinates,,
20527ca4-925d-432f-a857-1150c2a09ba8,Dale City Safety Rest Area (Northbound),Dale City,VA,I-95,,,no-coordinates,no-coordinates,,
b440fb9a-6e87-485e-8279-680b862a8f0b,Dale City Truck Rest Area (Southbound),Dale City,VA,I-95,,,no-coordinates,no-coordinates,,
66f48a5d-4b79-4673-a245-f44828333bca,Days Inn & Suites by Wyndham Brinkley,Brinkley,AR,I-40,,,no-coordinates,no-coordinates,,
d3f823ea-4432-474e-a5b1-795644e717c4,Days Inn & Suites by Wyndham Fort Pierce I-95,Fort Pierce,FL,I-95,,,no-coordinates,no-coordinates,,
d5e2e7f0-8a6a-4a62-bb13-9e0223aba4ff,Days Inn & Suites by Wyndham Hickory,Hickory,NC,I-40,,,no-coordinates,no-coordinates,,
b22dba94-110c-4d51-8302-f220ef34a43c,Days Inn by Wyndham Airport Nashville East,Nashville,TN,I-40,,,no-coordinates,no-coordinates,,
bb1157b5-7938-4625-b424-393303bcc31e,Days Inn by Wyndham Alma,Alma,AR,I-40,,,no-coordinates,no-coordinates,,
50c293a2-8ee6-465e-b34e-f4fbc12ecb96,Days Inn by Wyndham Clanton,Clanton,AL,I-65,,,no-coordinates,no-coordinates,,
8cb9aef4-4c5d-438f-9b3d-2135401b5137,Days Inn by Wyndham Conover-Hickory,Conover,NC,I-40,,,no-coordinates,no-coordinates,,
08661573-91b9-49cf-9232-e8fed94860f0,Days Inn by Wyndham Forrest City,Forrest City,AR,I-40,,,no-coordinates,no-coordinates,,
4f5b08c4-ff4d-4c48-b881-6d1ae8d9383f,Days Inn by Wyndham Hurricane Mills,Hurricane Mills,TN,I-40,,,no-coordinates,no-coordinates,,
5d4edba9-0200-41ea-9b33-43cb436d42c4,Days Inn by Wyndham Jellico - Tennessee State Line,Jellico,TN,I-75,,,no-coordinates,no-coordinates,,
1ccf0377-ac4f-4d85-9b13-c810b44a0045,Days Inn by Wyndham Lonoke,Lonoke,AR,I-40,,,no-coordinates,no-coordinates,,
d1a0677b-70ad-4022-ad21-d629f8373457,Days Inn by Wyndham Newport,Newport,TN,I-40,,,no-coordinates,no-coordinates,,
1c486059-1bf4-47b8-845f-e817c22b7674,Days Inn by Wyndham Perryville,Perryville,MD,I-95,,,no-coordinates,no-coordinates,,
8e45129e-f0ee-4934-b400-229304cf6cd1,Days Inn by Wyndham Richmond,Richmond,KY,I-75,,,no-coordinates,no-coordinates,,
e46dde1f-f966-449f-8017-0b5956c8a8e9,Days Inn by Wyndham Wildwood I-75,Wildwood,FL,I-75,,,no-coordinates,no-coordinates,,
4ee402f8-abbf-471f-a9f7-620234b2b192,Days Inn Carlisle,Carlisle,AR,I-40,,,no-coordinates,no-coordinates,,
e963cb04-0c2f-4b9e-aecf-f914523faefd,Days Inn Carmel Church / Ruther Glen,Ruther Glen,VA,I-95,,,no-coordinates,no-coordinates,,
4286be9b-c51a-4be9-83ec-d9295237982f,Delta Repair Shop,Brinkley,AR,I-40,,,no-coordinates,no-coordinates,,
3e0cd409-c3fc-4aa3-bdfd-0fe2587746f6,Derby City South Truck Plaza,Mount Vernon,KY,I-75,,,no-coordinates,no-coordinates,,
