"Store #","Name","Address","City","State","Zip Code","Interstate","Latitude","Longitude","Phone Number","Parking Spaces Count","Fuel Lane Count","Shower Count","Amenities","Restaurants"
911,Pilot Licensed Location,27 Diamond Road,Superior,MT,59872,"I-90, Exit 47",47.18954944087357,-114.88601253505708,(406) 822-4444,10,7,0,Diesel Lanes | Showers | ATM | DEF Lanes | Game Room | Truck Parking Spaces,
915,Pilot Licensed Location,2711 N Frontage Rd,Billings,MT,59101,"I-90, Exit 455",45.81616938974165,-108.41676835449219,(406) 238-9823,156,10,0,Diesel Lanes | Showers | ATM | CAT Scale | DEF Lanes | Public Laundry | Truck Parking Spaces,
923,Flying J Licensed Location,2775 Old Hardin Rd,Billings,MT,59101,"I-90, Exit 455",45.81294223502462,-108.41528326064378,(406) 256-8826,125,8,0,Diesel Lanes | Showers | Premium Wifi | ATM | CAT Scale | DEF Lanes | Drivers Lounge | Truck Parking Spaces,
1006,Pilot Travel Center,2342 N Main St,Junction,TX,76849,"I-10, Exit 456",30.505646584402083,-99.77643698518067,(325) 439-7717,44,8,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Cylinder Propane | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Cinnabon | Subway | Pilot Eats
1033,Flying J Travel Center,3302 Garden City Hwy,Midland,TX,79706,"I-20, Exit 137B",31.9806242,-102.0337402,(432) 685-1296,137,9,9,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Drivers Lounge | Game Room | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,Moe's | Pilot Eats
1054,Pilot Travel Center,10700 U.S. Hwy 183 N.,Buda,TX,78610,Hwy 183 & Hwy 21,30.0347448,-97.6869554,(512) 398-3070,28,4,2,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,McDonalds | Pilot Eats EXPRESS
1086,Flying J Travel Center,6255 IN-18,Marion,IN,46952,"I-69/IN-18, Exit 264",40.55436688312811,-85.55450341640427,(765) 673-0059,80,8,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Cylinder Propane | DEF Lanes | Drivers Lounge | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Mobile Ordering,Cinnabon | Wendy's | Pilot Eats
4562,Pilot Travel Center,2607 Scrubby Bluff Rd,Kingsland,GA,31548,"I-95, Exit 1",30.75989471461253,-81.65574789931874,(912) 576-7858,111,8,8,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | CAT Scale | Cylinder Propane | DEF Lanes | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Wendy's | Pilot Eats EXPRESS
4567,ONE9 Travel Center,1155 S Anderson Rd,Rock Hill,SC,29730,"I-77, Exit 77",34.91319420378422,-80.97954384629517,(803) 329-0078,30,8,4,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Pegasus | Truck Parking Spaces | Mobile Ordering,Pilot Eats EXPRESS
4569,Pilot Travel Center,15976 Whyte Hardee Blvd,Hardeeville,SC,29927,"I-95, Exit 5",32.26878204646999,-81.08101432460634,(843) 784-3350,90,8,6,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | CAT Scale | Cylinder Propane | DEF Lanes | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Subway | Taco Bell | Pilot Eats
4598,Pilot Travel Center,507 Hwy 309,Niota,TN,37826,"I-75, Exit 56",35.54529044788867,-84.56525256261311,(423) 597-3719,91,8,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | CAT Scale | Cylinder Propane | DEF Lanes | Pegasus | Truck Parking Spaces | Bridgestone Tire Monitoring | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Wendy's | Pilot Eats EXPRESS
4599,Pilot Travel Center,640 Dixie Lee Ave,Monteagle,TN,37356,"I-24, Exit 135",35.23287234838486,-85.82578254469547,(931) 463-1003,79,8,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | CAT Scale | Cylinder Propane | DEF Lanes | Pegasus | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Wendy's | Pilot Eats
1014,Flying J Licensed Location,73 MT-16,Glendive,MT,59330,"I-94, Exit 213",47.11661345471493,-104.73656480754852,(406) 377-7500,200,8,0,Diesel Lanes | Showers | ATM | CAT Scale | DEF Lanes | Game Room | Lottery | Pegasus | Public Laundry,
1200,Flying J Dealer,3806 Highway St,Valleyview,AB,T0H 3Z0,"AB-43, Exit 36/39 Ave",55.05163200823135,-117.28273436878663,(780) 524-4666,10,3,0,Diesel Lanes | ATM | Lottery | Pegasus | Truck Parking Spaces,
1201,Flying J Dealer,13947 Hurontario St,Inglewood,ON,L7C 2C9,ON-10,43.772627973597054,-79.8763214478157,(905) 838-1355,0,2,0,Diesel Lanes | Diesel Mobile Fueling | ATM | Lottery | Pegasus,
1203,Mr. Fuel Travel Center,10580 Old Hwy 80 W,Meridian,MS,39307,"I-20, Exit 129",32.34330003394725,-88.79821347876684,(601) 693-5104,96,12,8,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | CAT Scale | DEF Lanes | Public Laundry | Truck Parking Spaces | Mobile Ordering,Subway | Pilot Eats
1211,Pilot Travel Center,1103 S Main St,Andrews,TX,79714,"US-385, SE Loop 1910",32.307315792686104,-102.54191470407389,(432) 225-9161,56,6,5,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | Check Cashing | DEF Lanes | Lottery | Public Laundry | Truck Parking Spaces | Mobile Ordering,Pilot Eats
1212,Pilot Travel Center,48286 Vicksburg Rd,Salome,AZ,85348,"I-10, Exit 45",33.633721329113875,-113.76836530256524,(928) 859-3165,20,8,4,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | Bulk Propane | DEF Lanes | Truck Parking Spaces | Mobile Ordering,Subway | Pilot Eats EXPRESS
1215,One9 Travel Center,48710 Vicksburg Rd,Salome,AZ,85348,"I-10, Exit 45",33.627656363554415,-113.76779908173792,(928) 288-7611,0,9,6,Diesel Lanes | Showers | Diesel Mobile Fueling | DEF Lanes | Mobile Ordering,Pilot Eats
1235,Pilot Dealer,9250 S Avenue 40 E,Tacna,AZ,85352,"I-8, Exit 42",32.69052428133354,-113.95404036662799,(928) 239-5764,40,6,0,Diesel Lanes | Diesel Mobile Fueling | ATM | Bulk Propane | Cylinder Propane | DEF Lanes | Lottery | Truck Parking Spaces,
4560,Pilot Travel Center,2995 GA-36,Jackson,GA,30233,"I-75, Exit 201",33.21065676418917,-84.05650407738494,(770) 504-9206,160,8,10,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | CAT Scale | Cylinder Propane | DEF Lanes | Pegasus | Truck Parking Spaces | Truck Wash | Mobile Ordering,Wendy's | Pilot Eats
814,Shell Cardlock,2525 23 St NE,Calgary,AB,T2E 7M1,AB-1 & Barlow Trail NE,51.07461212155164,-114.00559825378878,,0,7,1,Diesel Lanes | Showers | Diesel Mobile Fueling,
801,Flying J Cardlock,4869 Continental Way,Prince George,BC,V2N 5S5,Cariboo Hwy & Terminal Blvd,53.87648073934114,-122.73524571296691,,5,6,0,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | Lottery | Truck Parking Spaces,
813,Shell Cardlock,85 East Lake Crescent NE,Airdrie,AB,T4B 2B5,AB-2 & East Lake Crescent NE,51.29242067481927,-113.99810032142638,,10,5,0,Diesel Lanes | Diesel Mobile Fueling | Truck Parking Spaces,
799,Flying J Dealer,7970 Lickman Rd,Chilliwack,BC,V2R 1A9,"BC-1, Exit 116",49.146902149154165,-122.00645135934946,,21,7,0,Diesel Lanes | Diesel Mobile Fueling | Premium Wifi | ATM | Check Cashing | DEF Lanes | Drivers Lounge | Lottery | Public Laundry | Truck Parking Spaces,
818,Shell Cardlock,2520 2 Ave,Edson Motco,AB,T7E 1T9,AB-16 & 25 St,53.588151335461035,-116.38628582333088,,0,7,0,Diesel Lanes | Diesel Mobile Fueling,
821,Shell Cardlock,1005 43 St S,Lethbridge,AB,T1K 7B8,AB-4 & 10 Ave S,49.68285778941967,-112.77841353561081,,0,4,0,Diesel Lanes | Diesel Mobile Fueling,
822,Shell Cardlock,5109 63 Ave,Lloydminster,AB,T9V 3T8,AB-16 & 62nd Ave,53.28588829116708,-110.03630108272571,,0,4,0,Diesel Lanes | Diesel Mobile Fueling,
827,Flying J Cardlock,929 Coutts Way,Abbotsford,BC,V2S 4N2,BC-11,49.01956316952869,-122.26630238639119,,0,7,2,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM,Arby's | Auntie Anne's
828,Flying J Cardlock,2209 Theatre Rd,Cranbrook,BC,V1C 4H4,BC-95 & Theatre Rd,49.53689118126579,-115.75266536211015,(250) 426-3763,0,9,0,Diesel Lanes | Diesel Mobile Fueling | Truck Parking Spaces,
830,Flying J Cardlock,2647 Darcys Rd,Dawson Creek,BC,V0C 2C0,,55.759796052759754,-120.2379261324787,,0,7,2,Diesel Lanes | Showers | Diesel Mobile Fueling,
829,Flying J Cardlock,1411 Northwest Blvd,Creston,BC,V0B 1G6,BC-3 & Payne St,49.11224057440996,-116.52456087500762,,0,6,0,Diesel Lanes | Diesel Mobile Fueling,
832,Flying J Cardlock,24 Braid St,New Westminster,BC,V3L 3P3,BC-1 & Brunette Ave,49.22967551383004,-122.8792144834671,,0,7,1,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM,
844,Flying J Cardlock,191 York Rd W,Yorkton,SK,S3N 3N5,SK-16 & Gladstone Ave N,51.226040975127496,-102.47554967172421,,0,5,2,Diesel Lanes | Showers | Diesel Mobile Fueling,
934,Flying J Travel Center,63276 OR-203,La Grande,OR,97850,"I-84, Exit 265",45.29734952377309,-118.04397742666467,(541) 625-4997,50,7,3,Diesel Lanes | Showers | Diesel Mobile Fueling | Premium Wifi | ATM | CAT Scale | Check Cashing | DEF Lanes | Drivers Lounge | Game Room | Lottery | Public Laundry | Truck Parking Spaces | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Subway | Pilot Eats EXPRESS
1145,Pilot Travel Center,11501 TX-191 E,Midland,TX,79706,TX-191 & TX-349,31.967599424046014,-102.25234190810527,(432) 561-8927,40,7,5,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | DEF Lanes | Public Laundry | Truck Parking Spaces | Mobile Ordering,Pilot Eats
1174,Pilot Travel Center,104 W Trefz Dr,Marshall,IL,62441,"I-70, Exit 147",39.419042376,-87.695321274,(217) 826-1060,63,8,5,Electric Vehicle Charging Station | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Taco Bell | Pilot Eats
1181,Pilot Travel Center,1201 E IL-38,Rochelle,IL,61068,"I-39, Exit 99",41.93554805391559,-89.01751491439755,(815) 677-6189,78,8,5,Diesel Lanes | Electric Vehicle Charging Station | Mobile Ordering,Pilot Eats
1177,Flying J Travel Center,14320 Slover Ave,Fontana,CA,92337,"I-10, Exit 61",34.06359049744368,-117.49366586392784,(909) 574-4866,36,10,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | DEF Lanes | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Wendy's | Pilot Eats
1195,Pilot Travel Center,1307 N Dolarway Rd,Ellensburg,WA,98926,"I-90, Exit 106",47.005326580377414,-120.58690079169361,(509) 925-1777,48,8,5,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | DEF Lanes | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,Arby's | Pilot Eats EXPRESS
1216,Pride Travel Center,5240 S Sunland Gin Rd,Eloy,AZ,85131,"I-10, Exit 200",32.8118421145121,-111.67180282949982,(520) 422-6903,54,7,3,Diesel Lanes | Showers | Diesel Mobile Fueling | DEF Lanes | Mobile Ordering,Subway | Pilot Eats EXPRESS
1245,Mr. Fuel Travel Center,4 Corvette Dr,Litchfield,IL,62056,"I-55, Exit 52",39.17694110759193,-89.67442381225109,(217) 324-7114,40,4,2,Diesel Lanes | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | Game Room | Pegasus | Mobile Ordering,Pilot Eats
8603,Pilot Dealer,620 W Mill Road,Artesia,NM,88210,US-285 and Co Rd 114,32.87196623187066,-104.40138348975755,,0,4,0,Diesel Lanes | Diesel Mobile Fueling,
825,Flying J Cardlock,11 Sinclair Blvd,Brantford,ON,N3S 7X6,"ON-403, Exit 41",43.169361,-80.215204,,0,6,0,Diesel Lanes | Diesel Mobile Fueling | DEF Lanes,
835,Flying J Cardlock,131 Warman Rd,Winnipeg,MB,R2J 3R3,MB-20/59 & Warman Rd,49.891468811301,-97.07366892261506,,0,5,0,Diesel Lanes | Diesel Mobile Fueling,
842,Flying J Cardlock,1511 Ross Ave E,Regina,SK,S4R 1J2,Ring Rd & Ross Ave E,50.46422383062712,-104.56224377937832,(306) 789-3502,12,5,3,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | Public Laundry | Truck Parking Spaces,
1009,Flying J Travel Center,11053 Riverside Dr,Mira Loma,CA,91752,"CA-60, Exit 42",34.01513200422592,-117.5254612290131,(951) 681-1032,107,12,11,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | DEF Lanes | Drivers Lounge | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Wendy's | Pilot Eats
1234,Pilot Licensed Location,12683 White Hills Rd,Willow Beach,AZ,86445,HWY 93,35.70004490524768,-114.4761264139242,(928) 767-3008,25,5,0,Diesel Lanes | Diesel Mobile Fueling | ATM | Bulk Propane | Cylinder Propane | DEF Lanes | Lottery | Truck Parking Spaces,
1244,ONE9 Dealer,942 E Pima St,Gila Bend,AZ,85337,AZ-85,32.94993318,-112.705484524,(928) 683-2992,100,7,0,Diesel Lanes | Diesel Mobile Fueling | ATM | Bulk Propane | Cylinder Propane | DEF Lanes | Truck Parking Spaces,
1225,Pilot Travel Center,9810 Perrin Rd,Mascoutah,IL,62258,"I-64, Exit 23",38.555497,-89.805999,(618) 566-2021,29,6,4,Diesel Lanes | Diesel Mobile Fueling | Truck Parking Spaces | Electric Vehicle Charging Station | Mobile Ordering,Pilot Eats
1260,Pilot Dealer,20404 Taft Hwy,Bakersfield,CA,93311,"I-5, Exit 244",35.26766214721387,-119.22977059391785,(661) 473-0841,40,8,0,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces,
1247,Pilot Dealer,1888 US-82,New Boston,TX,75570,"I-30, Exit 199",33.46965939787216,-94.45360759474886,(903) 628-0000,48,5,0,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | DEF Lanes | Lottery | Truck Parking Spaces | Southern Tire Mart at Pilot / Truck Care,
1227,Pilot Travel Center,164 FM 1927,Pyote,TX,79777,"I-20, Exit 66",31.5279256,-103.1194983,(432) 389-5200,71,7,5,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | DEF Lanes | Truck Parking Spaces | Mobile Ordering,Pilot Eats
1272,Pilot Dealer,35858 Ghost Town Rd,Yermo,CA,92398,"I-15, Exit 191",34.904088,-116.887267,(760) 254-3348,30,4,0,Diesel Lanes | Diesel Mobile Fueling | ATM | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces,
1269,Pilot Dealer,2500 I-10 BL,San Simon,AZ,85632,"I-10, Exit 378",32.27079302835089,-109.24418760862534,(520) 845-2500,35,4,0,Diesel Lanes | Diesel Mobile Fueling | ATM | Bulk Propane | Check Cashing | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces,
1226,EZ Trip Travel Center,91558 Biggs Rufus Highway,Wasco,OR,97065,I-84 Exit 104,45.669722279032385,-120.83191954329776,(541) 739-2069,20,5,0,Diesel Lanes | Diesel Mobile Fueling | DEF Lanes | Truck Parking Spaces | Mobile Ordering,Subway | Pilot Eats EXPRESS
1262,Xpress Fuel Travel Center,1590 FM1110,Clint,TX,79836,"I-10, Exit 42",31.598011923114207,-106.19699704963048,(915) 851-2137,53,8,8,Diesel Lanes | Showers | Diesel Mobile Fueling | DEF Lanes | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Pilot Eats EXPRESS
1232,EZ Trip Travel Center,33380 OR-34,Albany,OR,97322,"I-5, Exit 228",44.55542205037545,-123.05758350370482,(458) 246-1037,30,5,3,Diesel Lanes | Diesel Mobile Fueling | Truck Parking Spaces | Mobile Ordering,Pilot Eats
1271,ONE9 Dealer,2084 S Marina Dr,Thermal,CA,92274,CA-86,33.2788476,-115.9656157,(760) 394-1024,20,9,0,,
1281,Pilot Licensed Location,101 W Glen Dr,Page,AZ,86040,US-89 & N Wahweap Dr,36.9954561,-111.5643671,(928) 353-4821,5,3,0,,
1299,Pilot Dealer,101 US-287,Henrietta,TX,76365,US-287 & TX-148,33.80041607924044,-98.19618926198342,(940) 538-0401,26,5,0,Diesel Lanes | Showers | ATM | DEF Lanes,
1284,Pilot Dealer,1955 N Kings Hwy,Nash,TX,75569,"I-30, Exit 218",33.45183387680015,-94.13164160062905,(903) 255-7167,25,5,0,Diesel Lanes | Showers | ATM | DEF Lanes,
1275,EZ Trip Travel Center,28577 Ave 12,Madera,CA,93637,"CA-99, Exit 151",36.9250033,-120.0263035,(559) 975-9001,28,12,7,Diesel Lanes | Showers | Wifi | ATM | Check Cashing | Cylinder Propane | Lottery | Truck Parking Spaces | Mobile Ordering,Cinnabon | Subway | Taco Bell | Pilot Eats EXPRESS
1277,EZ Trip Travel Center,44779 S. Lassen Avenue,Huron,CA,93204,"I-5, Exit 319",36.0749927,-120.1033417,(559) 384-0023,70,8,6,Diesel Lanes | Showers | Diesel Mobile Fueling | Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces | Mobile Ordering,Cinnabon | Pilot Eats EXPRESS
1270,ONE9 Dealer,1851 State Hwy 77,Holbrook,AZ,86025,"I-40, Exit 292",34.97401983726632,-110.09016005565996,(928) 524-1400,150,8,0,Diesel Lanes | Showers | Diesel Mobile Fueling | Check Cashing | Cylinder Propane | DEF Lanes | Drivers Lounge | Pegasus | Truck Parking Spaces,
1282,ONE9 Dealer,1100 FM 148,Terrell,TX,75160,"I-20, Exit 498",32.72312673912177,-96.31801575422287,(972) 524-0859,12,5,0,,
1304,ONE9 Dealer,1000 NE Loop 820,Fort Worth,TX,76106,"I-820, Exit 15",32.84180360427686,-97.34207265277863,(682) 365-4152,22,4,0,,
1295,ONE9 Dealer,16243 US-271,Tyler,TX,75708,"I-20, Exit 571A",32.4407652,-95.1365288,(903) 877-0800,40,5,0,,
1303,Pilot Dealer,2320 W Oak St,Palestine,TX,75801,TX-256 & US-79,31.74382787761056,-95.6552992105545,(903) 723-1680,50,4,0,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | Check Cashing | DEF Lanes | Lottery | Pegasus | Public Laundry | Truck Parking Spaces,
1300,ONE9 Dealer,2200 W Lake Bardwell Dr,Ennis,TX,75119,US-287 & TX-34,32.301800913976784,-96.63835690129775,(972) 875-3500,8,2,0,,
1243,Pilot Travel Center,3006 S Butterfield Trl,Gila Bend,AZ,85337,"I-8, Exit 119",32.92996888164204,-112.67279713196321,(928) 580-5987,70,8,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Premium Wifi | Wifi | ATM | CAT Scale | Check Cashing | Cylinder Propane | Lottery | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,Subway | Pilot Eats EXPRESS
1297,Pilot Dealer,101 L R Campbell Rd,Italy,TX,76651,"I-35E, Exit 386",32.19716984210153,-96.89998208465576,(972) 483-7600,62,7,0,Diesel Lanes | Showers | ATM | Lottery,
1290,Pilot Dealer,200 S I-35 Service Rd,Red Oak,TX,75154,"I-35E, Exit 410",32.51660134027422,-96.82091222817232,(972) 617-7477,51,5,0,Showers | Wifi | ATM | Check Cashing | Cylinder Propane | Lottery,
1248,ONE9 Dealer,103 S I-45,Wilmer,TX,75172,"I-45, Exit 270",32.59130492647632,-96.68043780489349,(972) 441-3747,21,6,0,,
1258,Arco Travel Center,185 N Riggles Ave,Quartzsite,AZ,85346,"I-10, Exit 19",33.67009843547798,-114.19895895422326,(928) 927-3600,46,9,2,Diesel Lanes | Showers | Diesel Mobile Fueling | Wifi | ATM | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Public Laundry | Truck Parking Spaces | Mobile Ordering,Pilot Eats
1302,EZ Trip Travel Center,29541 Stockdale Hwy,Bakersfield,CA,93314,"I-5, Exit 253",35.35423704900311,-119.33124504047548,(661) 477-1713,0,7,0,Diesel Lanes | Diesel Mobile Fueling | Wifi | ATM | DEF Lanes | Pegasus | Mobile Ordering,IHOP | Pilot Eats EXPRESS
1288,Pilot Dealer,675 Western Kentucky Pkwy,Beaver Dam,KY,42320,"Western Kentucky Pkwy, Exit Service Area",37.37643325281121,-86.82700664374093,(270) 274-9988,30,8,0,,
1285,ONE9 Dealer,87125 I-20,Santo,TX,76472,"I-20, Exit 386",32.6154694,-98.1085154,(940) 769-2584,13,4,0,,
1264,Xpress Fuel Travel Center,3105 N Toltec Rd,Eloy,AZ,85131,"I-10, Exit 203",32.779546753867265,-111.61792355155943,(520) 709-4058,77,8,8,Mobile Ordering,Pilot Eats EXPRESS
1320,ONE9 Dealer,625 Ovilla Rd,Waxahachie,TX,75167,US-287 & FM 664,32.4285311,-96.8744294,(972) 937-0002,10,3,0,,
1293,ONE9 Dealer,801 E I-30,Garland,TX,75043,"I-30, Exit 61A",32.8548532,-96.56098,(469) 782-0191,0,4,0,Diesel Lanes | ATM | Check Cashing | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces,
1213,Pride Travel Center,12551 S Mohave Center Blvd,Yucca,AZ,86438,"I-40, Exit 25",34.86396432618587,-114.14406582341768,(928) 766-6228,86,8,7,Showers | Prime Parking Spaces | Diesel Mobile Fueling | Wifi | ATM | CAT Scale | Check Cashing | Lottery | Public Laundry | Mobile Ordering,Subway | Pilot Eats EXPRESS
1286,ONE9 Dealer,1530 W Main St,Salem,IL,62881,"I-57, Exit 116",38.62551487669823,-88.96800696561967,(618) 548-8225,0,4,0,Diesel Mobile Fueling | ATM | Bulk Propane | Check Cashing | Lottery,
1334,ONE9 Dealer,13965 I-35 S,Valley View,TX,76272,"I-35, Exit 483",33.436654241618704,-97.16374906032715,(940) 726-5643,10,3,0,,
1194,Pilot Licensed Location,3444 S 40th St,Phoenix,AZ,85040,"I-10, Exit 152",33.414853,-111.995815,(602) 601-4868,2,4,0,,
1192,Pilot Licensed Location,31120 US-60,Wittmann,AZ,85361,US-60 & 211th Ave,33.76534,-112.51389,(623) 388-2900,0,3,0,,
1179,Pilot Licensed Location,330 N Mariposa Rd,Nogales,AZ,85621,AZ-189,31.33876549999999,-110.9668699,(520) 287-4800,10,3,0,,
1193,Pilot Licensed Location,18183 US-93,Wikieup,AZ,85360,US-93,34.69954908217335,-113.61018452430939,(928) 765-2255,40,4,0,,
1343,EZ Trip Dealer,787 Montague Rd,Yreka,CA,96097,"I-5, Exit 776",41.7376105,-122.6237428,(530) 200-8954,84,7,0,,
1338,ONE9 Dealer,13745 N I-35,Jarrell,TX,76537,"I-35, Exit 275",30.83826830961093,-97.59921261764241,(512) 746-2438,40,6,0,,
1344,ONE9 Dealer,1301 Markum Ranch Rd E,Fort Worth,TX,76126,"I-20, Exit 425",32.69244822810395,-97.51800459755327,(817) 560-0000,20,6,0,Diesel Lanes | Diesel Mobile Fueling | ATM | Lottery | Truck Parking Spaces,
1169,Flying J Travel Center,2725 93rd Ave SW,Olympia,WA,98512,"I-5, Exit 99",46.952174638532995,-122.9407566841135,(360) 790-4495,74,8,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Wifi | ATM | Bulk Propane | CAT Scale | Check Cashing | Cylinder Propane | DEF Lanes | Lottery | Pegasus | Public Laundry | Truck Parking Spaces | Electric Vehicle Charging Station | Bridgestone Tire Monitoring | Mobile Ordering,Taco Bell | Pilot Eats EXPRESS
1346,Pilot Dealer,200 Manchester Ave,Newton,KS,67114,"I-135, Exit 31",38.0447492,-97.3186004,(316) 282-9200,160,10,0,,
1323,Pilot Travel Center,1307 SE Grand DD Hwy,Faucett,MO,64448,"I-29, Exit 35",39.60081717781385,-94.7910566681331,(816) 558-5011,48,8,7,Diesel Lanes | Showers | Prime Parking Spaces | Diesel Mobile Fueling | Wifi | ATM | Check Cashing | Truck Parking Spaces | Southern Tire Mart at Pilot / Truck Care | Mobile Ordering,Taco Bell | Pilot Eats EXPRESS
1339,ONE9 Dealer,2023 NY-104,Parish,NY,13131,"I-81, Exit 118",43.4583243,-76.1155855,(315) 625-4676,100,4,0,Diesel Mobile Fueling,
1341,ONE9 Dealer,1801 Pioneer Hwy E,Arlington,WA,98223,"I-5, Exit 208",48.18815,-122.2061599,(360) 652-6066,10,4,0,Diesel Lanes | Diesel Mobile Fueling | Truck Parking Spaces,
1318,ONE9 Dealer,325 E Evergreen St,Strafford,MO,65757,"I-44, Exit 88",37.27350577506178,-93.11113652085997,(417) 736-0017,40,7,0,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | CAT Scale | Check Cashing | DEF Lanes | Lottery | Pegasus | Truck Parking Spaces,
1292,Pilot Dealer,2537 TX-21,Paige,TX,78659,US-290 & TX-21,30.213624940179425,-97.13963348353741,(737) 354-6550,40,6,0,Diesel Lanes | Showers | Diesel Mobile Fueling | ATM | Check Cashing | DEF Lanes | Drivers Lounge | Pegasus | Truck Parking Spaces,
1106,Pilot Travel Center,9220 Broadway Blvd SE,Albuquerque,NM,87105,"I-25, Exit 215",34.96069998634164,-106.6598967116394,(505) 933-1055,69,7,5,Diesel Lanes | Showers | Diesel Mobile Fueling | Wifi | ATM | Truck Parking Spaces | Bridgestone Tire Monitoring | Mobile Ordering,McDonalds | Pilot Eats
1317,Pilot Travel Center,164 Riverside Dr,Fultonville,NY,12072,"I-90, Exit 28",42.946225182140935,-74.35640923896823,(518) 414-0591,55,8,7,Diesel Lanes | Showers | Diesel Mobile Fueling | Wifi | ATM | Truck Parking Spaces | Mobile Ordering,Taco Bell | Pilot Eats
843,Flying J Dealer,5470 Walker Rd,Tecumseh,ON,N0R 1L0,ON-3 & Walker Rd,42.23078844935724,-82.96357219897182,(519) 737-9900,11,7,0,Diesel Lanes | Truck Parking Spaces,
1319,Pilot Dealer,3313 S Burleson Blvd,Alvarado,TX,76009,I-35 Exit 30,32.463908055189876,-97.26449210839203,(817) 783-3917,58,7,0,Diesel Lanes | Diesel Mobile Fueling,
