site_id,brand,verdict,reasons,name,address,city,state,zip,phone,ta_latitude,ta_longitude,truck_parking_spaces,shower_count,service_bays,diesel_lanes,food_brands,truck_wash,scale_present,amenities_mapped,matched_production_id,matched_production_name,match_distance_miles,provenance,reviewer_decision,reviewer_notes
"0389","Petro","net-new-candidate","no-production-match","Petro Clearwater","950 State Highway 24","Clearwater","MN","55320","320-558-2261","45.4126","-94.0549","200","7","0","8","Nelson Brothers","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0392","Petro","net-new-candidate","no-production-match","Petro Wells","1440 6th Street","Wells","NV","89835","775-455-4305","41.101","-114.9561","250","5","3","6","Iron Skillet; Dunkin'","","yes","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0393","Petro","probable-duplicate","same-address|city|state","Petro Florence","3001 TV Rd.","Florence","SC","29501","843-669-5736","34.2665","-79.7321","210","14","4","12","Iron Skillet","Blue Beacon Truck Wash","yes","Showers|Food|Fuel|Laundry|Repair","beb05d53-db50-49cb-8790-ec01b45c8187","Love's Travel Stop #420","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0395","Petro","probable-duplicate","same-address|city|state","Petro Kenly","923 Johnston Pkwy.","Kenly","NC","27542","919-284-5121","35.582","-78.1457","350","11","6","12","Iron Skillet; Caribou Coffee, Dairy Queen, Pizza Hut Express, Subway, Taco Bell, Wendy's","","yes","Showers|Food|Fuel|Laundry|Repair","0a0c7a0d-2fb0-4201-a93f-b934e2617b5b","Petro Kenly 95 #395","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0398","Petro","net-new-candidate","no-production-match","Petro Albert Lea","820 Happy Trails Lane","Albert Lea","MN","56007","507-481-9434","43.6571","-93.3174","300","10","7","10","Skol Tavern; Caribou Coffee, Mcdonald's, Sbarro, Taco Bell","Truck Wash","yes","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0399","Petro","net-new-candidate","no-production-match","Petro Johnson's Corner","2842 SE Frontage Road","Johnstown","CO","80534","970-667-2069","40.363","-104.984","110","6","0","6","Black Bear Diner","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0402","Petro","net-new-candidate","no-production-match","Petro Wilmington","24225 W. Lorenzo Road","Wilmington","IL","60481","779-232-7975","41.3454","-88.1974","229","9","5","8","Charleys Philly Steaks, Highway Kitchen","","yes","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0403","Petro","net-new-candidate","no-production-match","Petro Portage","North 5800 Kinney Rd.","Portage","WI","53901","608-742-6551","43.4864","-89.498","300","14","4","12","Iron Skillet; Subway","","yes","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0418","TA Express","net-new-candidate","no-production-match","TA Express Statesboro","2930 Highway 301 South","Register","GA","30452","912-480-0102","32.3030701","-81.872155","125","4","3","8","Burger King","","yes","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0422","TA","net-new-candidate","no-production-match","TA Ash Fork","950 W Old Highway 66","Ash Fork","AZ","86320","928-405-7788","35.22159","-112.497545","200","12","","14","Del Taco, KFC, Sbarro","","","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0426","TA","net-new-candidate","no-production-match","TA Sweetwater","100 South Hopkins Rd","Sweetwater","TX","79556","325-235-8488","32.44859","-100.44327","110","6","8","8","Family Restaurant; Pizza Hut Express, Popeyes","","yes","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0427","Petro","net-new-candidate","no-production-match","Petro Raphine","2440 Raphine Road","Raphine","VA","24472","540-377-2111","37.929","-79.2292","725","19","8","16","Quaker Steak & Lube; Burger King, Nathan's Famous Express, Papa John's Pizza, Popeyes, Subway","","yes","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0428","TA","net-new-candidate","no-production-match","TA Lexington","2516 N. Lee Highway","Lexington","VA","24450","540-463-3478","37.8318","-79.3779","250","8","7","8","IHOP","","yes","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0430","TA Express","net-new-candidate","no-production-match","TA Express Olancha","20 Gills Station Road","Olancha","CA","93549","760-961-4377","36.0477112117458","-117.945387358076","70","3","","5","Chester Fried Chicken, Subway","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0431","TA Express","net-new-candidate","no-production-match","TA Express Osseo","12613 Gunderson Road","Osseo","WI","54758","715-533-6884","44.57829","-91.19926","60","6","","7","Family Restaurant; Hunt Brothers Pizza, Miss J’s Café","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0433","TA Express","net-new-candidate","no-production-match","TA Express Riverton","2855 Overpass Road","Riverton","IL","62561","217-606-7666","39.8423772","-89.5210377","44","4","0","5","Little Caesar's, Taco John's","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0435","TA Express","net-new-candidate","no-production-match","TA Express Thomson","2657 Cobbham Road","Thomson","GA","30824","706-962-1708","33.50988","-82.44975","100","6","","7","Foster Freeze, Miss J’s Café","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0437","TA Express","net-new-candidate","no-production-match","TA Express Ronks","2622 Lincoln Hwy East","Ronks","PA","17527","717-687-6112","40.0197","-76.1818","41","3","0","5","Chester Fried Chicken, Subway","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0442","TA Express","net-new-candidate","no-production-match","TA Express Huntsville","500 I-45","Huntsville","TX","77320","936-295-2488","30.7391369","-95.591114","50","3","","6","Primo Taqueria; Chester Fried Chicken, Cinnabon, Sbarro","Truck Wash","","Showers|Food|Fuel","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0443","TA Express","net-new-candidate","no-production-match","TA Express Eagleville","24024 E State Hwy N","Eagleville","MO","64442","660-415-5903","40.46555","-93.97423","40","3","","5","Miss J's","","","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0444","TA Express","net-new-candidate","no-production-match","TA Express Dale","102 Rocket Way","Dale","IN","47523","812-937-6918","38.182217044195","-86.986193215774","130","8","","8","Arby's, Dunkin'","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0445","TA Express","net-new-candidate","no-production-match","TA Express Pleasanton","109963 Interstate 37","Pleasanton","TX","78064","726-224-0813","28.995209","-98.433321","75","5","","5","Big Madre","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0448","TA Express","net-new-candidate","no-production-match","TA Express Jonesboro","3021 DR MLK JR DR","Jonesboro","AR","72401","870-919-7760","35.80805","-90.62719","90","7","","6","KFC, Miss J's","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0449","TA Express","net-new-candidate","no-production-match","TA Express Belton","8101 South Interstate Hwy 35 Service Rd.","Belton","TX","76513","737-333-5305","30.98543","-97.503002","64","7","","6","Champs Chicken, Pizza Hut Express, Ranch Eats","","","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0450","TA Express","net-new-candidate","no-production-match","TA Express Norwood","741 State Hwy E","Norwood","MO","65717","417-746-4777","37.1169071","-92.4200916","40","6","0","7","Ozark Café; Miss J's, Sbarro","","yes","Showers|Food|Fuel","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0451","TA Express","net-new-candidate","no-production-match","TA Express Tonkawa","16700 W South Ave","Tonkawa","OK","74653","580-670-1199","36.69598","-97.35146","32","5","0","5","Dunkin', Miss J's","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0456","TA Express","net-new-candidate","no-production-match","TA Express Decatur","3400 S US Highway 287","Decatur","TX","76234","940-245-8146","33.2026580851408","-97.5684288797929","77","7","","8","Golden Chick, Miss J's Smokehouse","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0458","TA Express","net-new-candidate","no-production-match","TA Express Wendover","800 Leppy Hills Blvd","West Wendover","NV","89883","775-546-1649","40.7421","-114.05883","153","9","","8","Black Bear Diner; Bojangles, Del Taco, Sbarro","","","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0459","TA Express","net-new-candidate","no-production-match","TA Express Littlefield","3225 E Rincon Road","Littlefield","AZ","86432","928-727-3707","36.89331","-113.93172","200","9","","9","Del Taco, KFC, Sbarro","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0460","Petro","net-new-candidate","no-production-match","Petro Oak Grove","301 SW First Street","Oak Grove","MO","64075","816-690-4455","39.015","-94.131","305","12","5","8","Wendy's","","yes","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0461","TA","net-new-candidate","no-production-match","TA Cuba","5922 MO - 19","Cuba","MO","65453","573-885-3992","38.07385","-91.40694","412","16","3","20","IHOP","","yes","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0465","TA Express","net-new-candidate","no-production-match","TA Express Fair Play","272 Herring Rd","Fair Play","SC","29643","864-280-7320","34.50464","-82.96549","52","7","3","5","Cheryl’s Potato Boat; KFC","","yes","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0468","TA","net-new-candidate","no-production-match","TA Smiths Grove","605 S Main St","Smiths Grove","KY","42171","270-563-4713","37.045027","-86.210351","120","6","2","6","Highway Kitchen, Taco Bell","","yes","Showers|Food|Fuel|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0469","TA","net-new-candidate","no-production-match","TA Springer","18 Old French Rd.","Springer","NM","87747","575-483-5004","36.4499710346809","-104.592856021367","100","12","2","6","Russell's Restaurant; Subway","","yes","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0471","TA","net-new-candidate","no-production-match","TA Glenrio","1583 Frontage Rd 4132","Glenrio","NM","88434","575-288-9968","35.1752464706606","-103.104072865847","175","8","","10","Russell's Route 66 Café; Subway","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0476","TA","net-new-candidate","no-production-match","TA Breezewood","16563 Lincoln Hwy","Breezewood","PA","15533","814-707-9284","40.00035503","-78.23407728","200","13","5","9","Arby's, Baskin Robbins, Dunkin', Gateway Homestyle Express, Papi's Pizza, Wings And Subs","","yes","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0477","TA","net-new-candidate","no-production-match","TA Cowpens","175 Truck Stop Rd","Cowpens","SC","29330","864-755-4335","35.046879","-81.812281","80","8","2","6","Sbarro","","yes","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0478","TA Express","net-new-candidate","no-production-match","TA Express Kansas City","4610 Kansas Ave","Kansas City","KS","66106","913-359-6767","39.090626","-94.682921","28","2","","8","Highway Kitchen","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0479","TA Express","net-new-candidate","no-production-match","TA Express Laplace","4301 Main St.","Laplace","LA","70068","985-315-8194","30.086244","-90.444959","117","8","","10","Subway","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0480","TA Express","net-new-candidate","no-production-match","TA Express St. Rose","10405 E. Airline Hwy","St. Rose","LA","70087","985-262-7189","29.973535","-90.299078","55","3","","10","KFC","","yes","Showers|Food|Fuel","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0481","Goasis","rejected-or-ambiguous","non-core-brand-needs-category-review:Goasis","Goasis Breezewood","16520 Lincoln HWY","Breezewood","PA","15533","814-517-5377","39.9987550378572","-78.2356436221149","","0","","8","Dunkin', Papi's Pizza, Wings And Subs","","","Food|Fuel","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0482","TA","net-new-candidate","no-production-match","TA Coburg","32910 E. Pearl St.","Coburg","OR","97408","541-868-2880","44.13637","-123.05737","100","8","2","8","Coburg Crossing Cafe","Truck Wash","yes","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0483","Goasis","rejected-or-ambiguous","non-core-brand-needs-category-review:Goasis","Goasis Coburg Crossing","91039 Coburg Industrial Way","Coburg","OR","97408","541-868-2880","44.1351","-123.05491","0","0","","2","Mcdonald's","","","Food|Fuel","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0485","Petro","probable-duplicate","same-operator-name-in-city|state","Petro Dodge City","426 Alabama Highway 69 S","Hanceville","AL","35077","256-287-1299","34.05078","-86.87234","322","9","5","10","Baskin Robbins, Burger King, Dunkin', Papa John's Pizza, Popeyes","","yes","Showers|Food|Fuel|Laundry|Repair","5ebe160f-0905-4a56-92ed-e863212681da","CAT Scale at Petro Dodge City","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0486","TA Express","probable-duplicate","same-operator-name-in-city|state","TA Express Stony Creek","13306 St. John Church Road","Stony Creek","VA","23882","434-246-2881","36.977708","-77.395497","80","6","","7","Popeyes, Starbucks, Subway","","yes","Showers|Food|Fuel","8e79a54d-cad6-460c-9fd5-d5d118342bd3","CAT Scale at TA Express Stony Creek","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0487","Goasis","rejected-or-ambiguous","non-core-brand-needs-category-review:Goasis","Goasis Stony Creek","10396 Blue Star Hwy","Stony Creek","VA","23882","434-886-0270","36.976941","-77.394313","0","","","","Little Caesar's, Wendy's","","","Food","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0488","TA Express","net-new-candidate","no-production-match","TA Express Warfield","12461 Old Stage Rd.","Warfield","VA","23889","804-478-4403","36.9405939298108","-77.7352231306991","80","5","","6","Little Caesar's, Subway","","yes","Showers|Food|Fuel","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0489","Thorntons","rejected-or-ambiguous","non-core-brand-needs-category-review:Thorntons","Thorntons Romeoville","1321 N Joliet Rd","Romeoville","IL","60446","630-743-3605","41.6682888383712","-88.0641378661725","","","","8","","","","Fuel","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0490","Thorntons","rejected-or-ambiguous","non-core-brand-needs-category-review:Thorntons","Thorntons Cicero","3503 South Cicero Ave","Cicero","IL","60804","708-652-6539","41.8274353561778","-87.742811557432","","","","6","","","","Fuel","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0491","Petro","net-new-candidate","no-production-match","Petro Racine","717 S. Sylvania Avenue","Sturtevant","WI","53177","262-884-7500","42.72512","-87.955725","158","0","6","7","Blue Badger Bar and Grill; Dunkin', Krispy Krunchy Chicken, O&H Danish Bakery, Taco Bell","","yes","Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0502","TA Express","net-new-candidate","no-production-match","TA Express Holland","16250 N Ave","Holland","IA","50642","319-823-1477","42.466575","-92.7672","92","2","","5","Arby's, Godfather Pizza","","","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0505","Petro","net-new-candidate","no-production-match","Petro Shorter","428 Main St","Shorter","AL","36075","334-727-3354","32.4056","-85.9556","53","6","","4","Charleys Philly Steaks, Miss J’s Café","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0506","Petro","net-new-candidate","no-production-match","Petro Jackson","970 W Frontage Road","Jackson","MS","39201","601-292-0950","32.2787","-90.1977","194","15","5","10","Miss J's","","yes","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0507","TA","net-new-candidate","no-production-match","TA Columbia North","99 Plumbers Road","Columbia","SC","29203","839-228-0693","34.0747","-80.9971","78","9","2","4","Dunkin', Miss J’s Café, Taco Bell","","yes","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0508","TA","net-new-candidate","no-production-match","TA Fultonville","40 Riverside Drive","Fultonville","NY","12072","838-292-9580","42.948546","-74.363064","121","8","2","10","Miss J's Diner; Miss J's, Sbarro","","yes","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0510","TA Express","net-new-candidate","no-production-match","TA Express North Houston","1104 N Sam Houston Pkwy E","Houston","TX","77032","346-740-1066","29.93796","-95.37247","80","5","","7","Denny's; Cinnabon, Miss J's, Schlotzsky’s","","","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0512","TA Express","net-new-candidate","no-production-match","TA Express Fort Wayne","3037 Goshen Road","Fort Wayne","IN","46808","260-402-4570","41.11858","-85.18421","215","6","","8","Miss J's Diner; Miss J’s Café, Sbarro","","yes","Showers|Food|Fuel","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0513","TA","net-new-candidate","no-production-match","TA Jackson","80 Dixon Run Road","Jackson","OH","45640","740-988-7793","38.99646","-82.55335","110","4","3","6","Miss J's Diner; Miss J's Pizzeria","","yes","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0515","TA Express","net-new-candidate","no-production-match","TA Express Junction","115 S Segovia Access Rd","Junction","TX","76849","325-338-0993","30.41758","-99.67229","70","4","","5","Miss J’s Café, Sonic","","","Showers|Food|Fuel","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0518","TA Express","net-new-candidate","no-production-match","TA Express Kingsville","2104 E. Corral Ave","Kingsville","TX","78363","361-424-1518","27.53175","-97.84155","40","3","","7","Charleys Philly Steaks, Miss J’s Café","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0519","TA","net-new-candidate","no-production-match","TA Fillmore","885 S Park Ave","Fillmore","UT","84631","435-222-4431","38.95037","-112.35277","40","3","","6","Miss J's","","","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0520","TA Express","net-new-candidate","no-production-match","TA Express Rock Springs","1620 Elk Street","Rock Springs","WY","82901","307-522-8996","41.6122","-109.22972","65","3","","7","Miss J's","","","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0524","TA","net-new-candidate","no-production-match","TA Concordia","102 N W 4th Street","Concordia","MO","64020-0745","660-460-7412","38.9941","-93.5678","146","12","2","10","Subway","","yes","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0525","TA","net-new-candidate","no-production-match","TA Rogers","13400 Rogers Drive","Rogers","MN","55374-0238","763-428-2277","45.1969","-93.5492","80","8","3","8","","","yes","Showers|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0526","TA","net-new-candidate","no-production-match","TA Hudson","713 Hwy 12","Hudson","WI","54016-0630","715-386-5835","44.9655","-92.6785","86","8","2","6","Miss J’s Café","","yes","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0527","TA","probable-duplicate","same-operator-name-in-city|state","TA Florence","2301 W. Lucas Street","Florence","SC","29501","843-292-0386","34.2364","-79.8065","77","5","0","9","Miss J’s Café, Popeyes","","yes","Showers|Food|Fuel|Laundry","595de56a-aada-4034-882b-60a2fd579ab3","CAT Scale at Petro Florence","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0528","TA","probable-duplicate","same-address|city|state","TA Bridgeport","6364 Dixie Hwy","Bridgeport","MI","48722-9566","989-777-7650","43.3517","-83.869","70","4","2","7","Miss J's Diner","","yes","Showers|Food|Fuel|Laundry|Repair","b5977e77-d52c-472c-8621-4ea27662cfb4","TA Truck Service - Saginaw (#198)","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0529","TA","net-new-candidate","no-production-match","TA Paulsboro","171 Berkley Road","Paulsboro","NJ","08066","856-423-5500","39.819","-75.2385","175","8","3","12","Miss J’s Café","","yes","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0530","TA","net-new-candidate","no-production-match","TA Tekonsha","15587 M-60","Tekonsha","MI","49092","517-767-4135","42.1065","-84.9897","85","6","4","5","","","yes","Showers|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0531","TA","net-new-candidate","no-production-match","TA Missoula","8018 Hwy 93 N","Missoula","MT","59808","406-549-2327","46.9485","-114.1298","130","7","4","6","Miss J’s Café","","yes","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0532","TA","net-new-candidate","no-production-match","TA Lincoln","75246 Alabama 77","Lincoln","AL","35096","205-763-2771","33.5865","-86.1248","45","4","4","7","Popeyes","","yes","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0533","Petro","net-new-candidate","no-production-match","Petro North Hillsboro","101 Cornelius Road","Hillsboro","TX","76645","254-714-3000","32.0794","-97.0552","91","7","4","11","Miss J's","","yes","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0534","Petro","net-new-candidate","no-production-match","Petro Egan","114 Jasmin","Egan","LA","70531","337-783-0424","30.2314","-92.4624","127","6","","8","Miss J’s Café, Subway","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0535","Petro","net-new-candidate","no-production-match","Petro Angola","7265 North Baker Road","Fremont","IN","46737","260-322-2582","41.7483","-84.9932","200","6","0","10","Miss J's Diner","","yes","Showers|Food|Fuel|Laundry","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0536","Petro","net-new-candidate","no-production-match","Petro Salina","2125 N. 9th St.","Salina","KS","67401","785-825-7723","38.8789","-97.613","75","6","4","6","Miss J's, Popeyes","","yes","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0537","Petro","net-new-candidate","no-production-match","Petro Gaston","14000 West State Road 28","Gaston","IN","47342","765-358-3326","40.2772","-85.5526","150","6","5","7","Miss J's Diner","","yes","Showers|Food|Fuel|Laundry|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0538","Petro","net-new-candidate","no-production-match","Petro Pearsall","110 S. I-35 Frontage Rd.","Pearsall","TX","78061","830-334-8222","28.8996","-99.1158","175","10","5","8","Miss J's Burger, Miss J’s Café","","yes","Showers|Food|Fuel|Repair","","","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
"0539","TA","probable-duplicate","same-operator-name-in-city|state","TA Montgomery","980 West South Blvd","Montgomery","AL","36105","334-288-3700","32.32746","-86.33221","125","10","2","8","Miss J’s Café","","yes","Showers|Food|Fuel|Laundry|Repair","866d463e-0f44-43fe-984f-33291dd073f0","CAT Scale — TA Montgomery, Montgomery","","TA/Petro official location master locmaster20260725.xlsx sha256 5ebe0e9f0341...; coordinates as supplied by operator","",""
