"listing_id","business_name","input_address","census_matched_address","existing_coordinate","proposed_coordinate","distance_from_control_m","state_bounds_result","match_classification","reviewer_decision","reviewer_notes"
"54d7e6d4-f558-42b6-af10-f87f0b9fe8e6","TA Truck Service - Monroe","1255 N Dixie Hwy, Monroe, MI 48162","1255 N DIXIE HWY, MONROE, MI, 48162","","41.925915909143,-83.363507557606","","in-state","census-manual-review","",""
"85a4e108-aa86-4a0f-8bd2-aa595ed5c6a2","Southern Tire Mart #230 - Knoxville","6110 Rutledge Pike, Knoxville, TN 37924","6110 RUTLEDGE PIKE, KNOXVILLE, TN, 37924","","36.035215379287,-83.840157757756","","in-state","census-manual-review","",""
"0f062a6c-091f-4f1f-a5b9-3a3876fd755a","Shell Oil of Clarksville","1306 S Rogers St, Clarksville, AR","1306 S ROGERS, CLARKSVILLE, AR, 72830","","35.451665326452,-93.465421289071","","in-state","census-manual-review","",""
"fef1dd1a-90de-48ea-b494-e652fbb84715","Hamilton Truck and Tire Service","635 Shepherd Drive, Cincinnati, OH 45215","635 SHEPHERD DR, CINCINNATI, OH, 45215","","39.238687784502,-84.464525401298","","in-state","census-manual-review","",""
"37c4007f-e708-43e7-9ec3-42a933595dfa","Love's Travel Stop #747","2241 Fair Rd, Sidney, OH 45365","2241 FAIR RD, SIDNEY, OH, 45365","","40.266052769091,-84.188123805107","","in-state","census-manual-review","",""
"775e2acd-8477-41d7-b7a8-eed2023f229f","Quick Truck Wash","43 Interstate Ave, Russellville, AR 72802","43 INTERSTATE LN, RUSSELLVILLE, AR, 72802","","35.283709060481,-93.087846514475","","in-state","census-manual-review","",""
"b8b8025b-b522-4eb1-90bc-ae35d7023de0","CAT Scale at Workman's Travel Center","3202 Pence Lane, Ozark, AR 72949","","","","","n/a","census-no-match","",""
"eb5cb560-c5f7-466b-89b0-4fb84dbf8ff5","CAT Scale at Flying J Kenly","1800 Princeton-Kenly Rd, Kenly, NC 27542","1800 PRINCETON KENLY RD, KENLY, NC, 27542","","35.575445652829,-78.14548972887","","in-state","census-manual-review","",""
"0590d8cb-a505-4dfe-bdd6-5ce120d04412","Blue Beacon Truck Wash of Little Rock","3210 Valentine Rd, North Little Rock, AR 72117","3210 E VALENTINE RD, NORTH LITTLE ROCK, AR, 72117","","34.82360690718,-92.096193389223","","in-state","census-manual-review","",""
"b338afed-6894-4b1b-b116-d1acae79348c","Holiday Inn Express & Suites Monroe (Cincinnati North)","120 Senate Drive, Monroe, OH 45050","120 SENATE DR, MONROE, OH, 45050","","39.440196136141,-84.330294178687","","in-state","census-manual-review","",""
"4f77aa49-f11e-4ebd-a86e-9c6290ec1ec1","Pilot Travel Center #114","2449 Genesis Rd, Crossville, TN 38571","2449 GENESIS RD, CROSSVILLE, TN, 38571","","35.985297908616,-85.011344876186","","in-state","census-manual-review","",""
"31718477-7df3-4315-ab74-52083054b6e5","TranSource Truck & Trailer Centers - Hickory/Newton","2870 Nathan St, Newton, NC 28658","2870 NATHAN ST, NEWTON, NC, 28658","","35.693240105044,-81.252826209975","","in-state","census-manual-review","",""
"a74a9bb2-0a9c-4427-89d6-22e8715c7b7e","CAT Scale at Pilot Florence (#62)","3006 N Williston Rd, Florence, SC","3006 N WILLISTON RD, FLORENCE, SC, 29506","","34.263222501587,-79.701286189724","","in-state","census-manual-review","",""
"1f226de3-a16d-434e-9db3-2cb86dbf9e31","Pilot Travel Center #91","1625 County Road 210 W, Saint Johns, FL 32259","1625 CO RD 210 W, SAINT JOHNS, FL, 32259","","30.066702764634,-81.494353139441","","in-state","census-manual-review","",""
"f1a4bce4-28a4-4400-a2cb-427d53dd0019","RecNation Storage - Nashville (Truck Parking)","1360 Pleasant Hill Rd, Nashville, TN 37214","1360 PLEASANT HILL RD, NASHVILLE, TN, 37214","","36.123259014152,-86.633980527754","","in-state","census-manual-review","",""
"69f1f244-c4c0-480b-9e95-f1b02554cb6b","ONE9 Travel Center (Pilot Company)","2101 US Highway 49, Brinkley, AR 72021","","","","","n/a","census-no-match","",""
"36d48fe4-d2ce-4d99-987a-9e8341644b7a","Petro Stopping Center #344 (TA/Petro Kingsland)","1105 E King Ave, Kingsland, GA 31548","1105 E KING AVE, KINGSLAND, GA, 31548","","30.793860202813,-81.667698752933","","in-state","census-manual-review","",""
"0c0c4cac-8771-4987-becf-d13a6fb414e6","CAT Scale — Love's Travel Stop #618, Sadieville","313 Porter Rd, Sadieville, KY 40370","313 PORTER RD, SADIEVILLE, KY, 40370","","38.379233472354,-84.572018709181","","in-state","census-manual-review","",""
"20ea502e-9d1f-43e3-b369-520d35c38c5f","Petro Stopping Center #311 (Petro West Memphis)","3900 Petro Rd, West Memphis, AR 72301","3900 PETRO RD, WEST MEMPHIS, AR, 72301","","35.153545845394,-90.135533977569","","in-state","census-manual-review","",""
"76f653aa-907b-4800-865a-1dd03003185a","Pilot Travel Center #95 (Wildwood, 493 SR 44)","493 E State Road 44, Wildwood, FL 34785","493 STATE HWY 44, WILDWOOD, FL, 34785","","28.874211113164,-82.094980770734","","in-state","census-manual-review","",""
"22e3b5de-964b-4b46-84a0-cbc8d5e0d746","Speedway #7115","7420 Bonny Oaks Dr, Chattanooga, TN 37421","7420 BONNY OAKS DR, CHATTANOOGA, TN, 37421","","35.062042119913,-85.137440117244","","in-state","census-manual-review","",""
"065b431c-e56b-493b-a68a-b9ba7e309d23","TA Truck Service - Petro West Memphis","3900 Petro Rd, West Memphis, AR 72301","3900 PETRO RD, WEST MEMPHIS, AR, 72301","","35.153545845394,-90.135533977569","","in-state","census-manual-review","",""
"5e8660b1-0553-413a-b271-9bdf78f09202","CAT Scale — Pilot Travel Center #15, Toledo","5820 Hagman Rd, Toledo, OH 43612","5820 HAGMAN RD, TOLEDO, OH, 43612","","41.723450492043,-83.508671506382","","in-state","census-manual-review","",""
"f5df54e7-201d-46d2-8b7b-9127d43ac8c5","Bill Morgan Tire Company","2245 Frankfort Ct, Lexington, KY","2245 FRANKFORT CT, LEXINGTON, KY, 40510","","38.065263615996,-84.55066416608","","in-state","census-manual-review","",""
"fe6917b6-5da4-42db-a6ab-e533a1101e62","Love's Travel Stop #363 (Ocala)","7791 NW 47th Ave, Ocala, FL 34482","","","","","n/a","census-no-match","",""
"e45cdd5c-1081-4859-b540-5a800714c6f9","Columbia Fleet Service, Inc.","7661 Assateague Drive, Jessup, MD 20794","7661 ASSATEAGUE DR, JESSUP, MD, 20794","","39.161451243972,-76.781970489777","","in-state","census-manual-review","",""
"5527d376-b806-4a10-bc75-0478c35672d0","Pilot Travel Center #284 - Monroe","1200 Nadeau Rd, Monroe, MI 48161","1200 NADEAU RD, MONROE, MI, 48162","","41.964225609895,-83.353697470312","","in-state","census-manual-review","",""
"d633d094-cbd4-47a2-86d1-ca8aaa96a78e","TNT Services Truck Wash","11910 Mosteller Road, Sharonville, OH 45241","11910 MOSTELLER RD, SHARONVILLE, OH, 45241","","39.291517701428,-84.428681799342","","in-state","census-manual-review","",""
"2b1f5234-36bf-413f-8c40-3c9836ada6bd","CAT Scale at Uncle Pete's Truck Stop","1210 Sparta Pike, Lebanon, TN 37090","1210 SPARTA PIKE, LEBANON, TN, 37090","","36.185185823251,-86.266894269","","in-state","census-manual-review","",""
"22ab6bbc-2890-4b91-bb54-c04c6dd80a89","Wildwood Truck Wash","422 E State Road 44, Wildwood, FL 34785","","","","","n/a","census-no-match","",""
"f1d1bc65-60ea-43df-87b4-266985431b30","Southern Tire Mart #165","4600 Fulton Industrial Blvd SW, Atlanta, GA 30336","4600 FULTON INDUSTRIAL BLVD SW, ATLANTA, GA, 30336","","33.761334423557,-84.536920102099","","in-state","census-manual-review","",""
"8bb903e1-31e5-49e4-a4c0-26bfbb21cc7e","Walker Tire (Bill Walker Tire Centers)","529 Emma Rd, Asheville, NC 28806","529 EMMA RD, ASHEVILLE, NC, 28806","","35.595809168971,-82.591957303817","","in-state","census-manual-review","",""
"5330fe76-dd64-4b5b-b8d6-aca559036526","CAT Scale at Flying J Latta","111 Mill Branch Rd, Latta, SC 29565","111 MILL BRANCH RD, LATTA, SC, 29565","","34.336134968871,-79.536737009302","","in-state","census-manual-review","",""
"c63db5dc-8787-4c30-b828-16e6ea586188","TA Truck Service - Seymour","2636 E Tipton St, Seymour, IN 47274","2636 E TIPTON ST, SEYMOUR, IN, 47274","","38.958206047419,-85.836804007177","","in-state","census-manual-review","",""
"0d9f969f-916e-40b3-a489-b04d8e20ad2d","Road Ranger Travel Center","2202 N Main St, Brinkley, AR 72021","2202 N MAIN ST, BRINKLEY, AR, 72021","","34.912366347576,-91.19562970723","","in-state","census-manual-review","",""
"e808cd20-757a-42c2-b9ed-fbf02e964b3e","Best-One Tire of Knoxville","5407 N Middlebrook Pike, Knoxville, TN 37921","5407 N MIDDLEBROOK PIKE, KNOXVILLE, TN, 37921","","35.95697791527,-84.004028665212","","in-state","census-manual-review","",""
"cb524d9b-af29-4607-bf18-07d0c7c13b50","Creek Travel Plaza (Creek Travel Stores - Poarch)","4740 Jack Springs Rd, Atmore, AL 36502","4740 JACK SPRINGS RD, ATMORE, AL, 36502","","31.085734749372,-87.538271097635","","in-state","census-manual-review","",""
"0e42a2e6-13be-43c8-abe1-1ae11efdd4ae","Duncan Road Shell","6117 Duncan Rd, Punta Gorda, FL","6117 DUNCAN RD, PUNTA GORDA, FL, 33950","","26.943481994472,-82.010761265343","","in-state","census-manual-review","",""
"989e6437-46b1-45ce-a5b2-7f7d4d0cb18a","Pilot Travel Center #4584","1504 SC-38, Latta, SC 29565","1504 HWY 38 W, LATTA, SC, 29565","","34.346187951127,-79.537043711818","","in-state","census-manual-review","",""
"7500cfb3-d609-4280-9869-356cb5588398","Pilot Travel Center #94","26505 Jones Loop Rd, Punta Gorda, FL 33950","26505 JONES LOOP RD, PUNTA GORDA, FL, 33950","","26.894763778182,-82.009205933875","","in-state","census-manual-review","",""
"3029ff4b-9279-4724-8b75-af63b0f9fb38","Mapco Express #3155","202 Highway 75 N, Heth, AR 72346","202 STATE HWY 75, HETH, AR, 72346","","35.127454587425,-90.547856615254","","in-state","census-manual-review","",""
"da83466d-8e10-4c23-921e-64ac29ad5ecd","Shady Lawn Truck Stop Tire & Repair","1371 Bryson Road, Elkton, TN 38449","1371 BRYSON RD, ARDMORE, TN, 38449","","35.083329377587,-86.881838147901","","in-state","census-manual-review","",""
"8947e3ea-dd2f-43ea-bdde-41c3864cbfb6","CAT Scale — Pilot Travel Center #500, Jasper","8067 FL-6, Jasper, FL 32052","8067 STATE HWY 6, JASPER, FL, 32052","","30.516203693783,-83.059883359084","","in-state","census-manual-review","",""
"f37bfd46-6973-4cb1-bbb9-4990d6125418","Donerail Travel Center","4550 Iron Works Pike, Lexington, KY 40511","4550 IRON WORKS PIKE, LEXINGTON, KY, 40511","","38.148790543421,-84.540678557012","","in-state","census-manual-review","",""
"ad99dad8-e471-4f54-b766-0faf074cb337","Crossroads Truck Wash & Polishing","4201 Petro Dr, West Memphis, AR 72301","4201 PETRO RD, WEST MEMPHIS, AR, 72301","","35.153432215376,-90.131346243219","","in-state","census-manual-review","",""
"86f3090a-0f4e-4103-a7c5-befcbd96aa85","Love's Truck Care - Baxter","110 Fast Ln, Baxter, TN 38544","","","","","n/a","census-no-match","",""
"e5d31239-bc34-4fc5-8cdd-8446053077a2","CAT Scale — Love's Travel Stop #718, Hope Hull","1127 Tyson Rd, Hope Hull, AL 36043","1127 TYSON RD, HOPE HULL, AL, 36043","","32.195482896683,-86.416462569345","","in-state","census-manual-review","",""
"5c78823e-ad8c-4072-a019-f167a2846019","CAT Scale (at Flying J Travel Center #656)","82 White St, Whiteland, IN 46184","","","","","n/a","census-no-match","",""
"7814b01a-0e7a-4500-a515-e265c22c0e26","Tennessee Welcome Center - Hartford / Cocke County (I-40 Westbound)","3116 Noble Way, Hartford, TN 37753","3116 NOBLE RD, HARTFORD, TN, 37753","","35.815847336364,-83.144375409883","","in-state","census-manual-review","",""
"ae07d309-759d-4ad4-bf96-96cc0f8f3ebe","TA Truck Service at Petro Dodge City","426 AL Highway 69 S, Hanceville, AL 35077","426 ALABAMA AVE SE, HANCEVILLE, AL, 35077","","34.059977663114,-86.748677604295","","in-state","census-manual-review","",""
"0b34c58e-1c6e-4138-a978-f49cbf546920","CAT Scale — Love's Travel Stop #470, Jasper","11459 SW 61st Way, Jasper, FL 32052","","","","","n/a","census-no-match","",""
"b90f8a31-7e91-45ae-beb4-814184f70330","Super 8 by Wyndham Metropolis","2055 E 5th St, Metropolis, IL 62960","","","","","n/a","census-no-match","",""
"1fabdfbe-abcc-4db1-b41b-dec1fa3d3fa7","Truck Parking Club - 1333 Matzinger Rd / Ironhorn Enterprises (Toledo)","1333 Matzinger Rd, Toledo, OH 43612","1333 MATZINGER RD, TOLEDO, OH, 43612","","41.709416538302,-83.515285063933","","in-state","census-manual-review","",""
"1d82a098-865a-4a0a-9c55-c56dc2c9feee","Truck Parking Club - 3350 Stop 8 Rd (Dayton)","3350 Stop 8 Rd, Dayton, OH 45414","3350 STOP EIGHT RD, DAYTON, OH, 45414","","39.834460660897,-84.18610819848","","in-state","census-manual-review","",""
"22cffdfb-5e39-47fe-98ce-884b5739ea6c","Love's Truck Care #369","2971 Highway 48 S, Dickson, TN 37055","2971 STATE RTE 48 S, DICKSON, TN, 37055","","35.990800182928,-87.488846285598","","in-state","census-manual-review","",""
"ee131041-98e4-4917-a09b-dcdca1d5ed0c","RecNation Storage - Ruskin (Truck Parking)","1415 3rd St NE, Ruskin, FL 33570","","","","","n/a","census-no-match","",""
"49310225-476e-403f-bc11-b296444ee454","Pilot Travel Center #1063","3365 Sugar Hill Rd, Marion, NC 28752","3365 SUGAR HILL RD, MARION, NC, 28752","","35.643201358525,-82.039999793667","","in-state","census-manual-review","",""
"b2169613-5952-4904-a0f4-104f9c4d8e8e","CAT Scale at TA Seymour","2636 E Tipton St, Seymour, IN 47274","2636 E TIPTON ST, SEYMOUR, IN, 47274","","38.958206047419,-85.836804007177","","in-state","census-manual-review","",""
"8e2421bd-15c8-49f2-8442-874641d24719","Love's Travel Stop #743","6560 Dixie Hwy, Bridgeport, MI 48722","6560 DIXIE HWY, BRIDGEPORT, MI, 48722","","43.348942523957,-83.861064637933","","in-state","census-manual-review","",""
"d77a0666-bf9e-43fc-a772-cd7f0f5fa821","Nebo Truck Stop","31 Lawing Dr, Nebo, NC 28761","31 LAWING DR, NEBO, NC, 28761","","35.686005671749,-81.9118908984","","in-state","census-manual-review","",""
"62263317-c71c-47d6-90ed-4682b92baeb5","Alma Travel Mart","300 US Highway 71 N, Alma, AR 72921","300 HWY 71 N, ALMA, AR, 72921","","35.487699262068,-94.225960745017","","in-state","census-manual-review","",""
"9286ea5b-259f-47ce-a075-eec19375191e","Quality Inn West Memphis I-40","1009 E Service Rd, West Memphis, AR 72301","","","","","n/a","census-no-match","",""
"0ecffefe-7964-4da6-9052-c230adc0a249","Flying J Travel Center #695","420 East Main Street, Beaverdam, OH 45808","420 E MAIN ST, BEAVERDAM, OH, 45808","","40.833060844393,-83.965796165022","","in-state","census-manual-review","",""
"f9f1eb0f-d38e-413b-9bae-aba854b9cd7d","Comfort Inn & Suites Fultondale Gardendale I-65","1733 Fulton Road, Fultondale, AL 35068","1733 FULTON RD, FULTONDALE, AL, 35068","","33.609118559398,-86.807674585979","","in-state","census-manual-review","",""
"4db7dcbe-4283-4be8-a997-167b7bd9582e","Best Western Conway","816 E Oak St, Conway, AR 72032","816 E OAK ST, CONWAY, AR, 72032","","35.091605375622,-92.419769429823","","in-state","census-manual-review","",""
"5ee50208-ea02-4cbd-8477-5f7469cc0385","Love's Truck Care / Speedco - Love's Travel Stop #321, Corbin","222 KY-770, Corbin, KY 40701","","","","","n/a","census-no-match","",""
"d9b21d1e-9b63-4247-a604-ba390a3bc630","Econo Lodge Berea","254 Paint Lick Rd, Berea, KY 40403","254 PAINT LICK RD, BEREA, KY, 40403","","37.568959970428,-84.318149857429","","in-state","census-manual-review","",""
"588ee9e4-f2de-4961-9cc4-ed1186a74a73","Elkton Lodge","200 Belle Hill Road, Elkton, MD 21921","200 BELLE HILL RD, ELKTON, MD, 21921","","39.635779497835,-75.806643433894","","in-state","census-manual-review","",""
"6b1c4dcd-2806-4c11-aa60-413a867dfa8c","Anna Truck Stop","14262 SR-119 (OH-119), Anna, OH 45302","14262 STATE RTE 119, ANNA, OH, 45302","","40.39511516993,-84.158620061671","","in-state","census-manual-review","",""
"8e45129e-f0ee-4934-b400-229304cf6cd1","Days Inn by Wyndham Richmond","2109 Belmont Dr, Richmond, KY 40475","2109 BELMONT DR, RICHMOND, KY, 40475","","37.777213105141,-84.318867417521","","in-state","census-manual-review","",""
"7612bd4d-3c89-4824-8916-ea651a1caf95","CAT Scale (at Pilot Travel Center #37)","2962 E 500 N, Whiteland, IN 46184","2962 E 500 N, WHITELAND, IN, 46184","","39.550693774027,-86.045989237829","","in-state","census-manual-review","",""
"f91d1114-a109-48b5-9b5e-1aa96591f8ae","CAT Scale at Flying J St. George","113 Motel Dr, Saint George, SC 29477","113 MOTEL DR, SAINT GEORGE, SC, 29477","","33.194744258076,-80.603365384261","","in-state","census-manual-review","",""
"3a315155-9a8c-4d6f-8c1c-d3373bd4865e","CAT Scale at Pilot Travel Center #1063","3365 Sugar Hill Rd, Marion, NC 28752","3365 SUGAR HILL RD, MARION, NC, 28752","","35.643201358525,-82.039999793667","","in-state","census-manual-review","",""
"e658a6a0-f52b-417f-8d24-7fc5fe4b8458","Uncle Pete's Truck Wash","1210 Sparta Pike, Lebanon, TN 37090","1210 SPARTA PIKE, LEBANON, TN, 37090","","36.185185823251,-86.266894269","","in-state","census-manual-review","",""
"8efeac67-b7ef-4e1b-8f82-977316b3137a","Simmons Travel Plaza","1589 Skippers Rd, Emporia, VA 23847","","","","","n/a","census-no-match","",""
"adde99fe-b99d-4c75-b0a1-979badd7595b","Speedway #9651 (ONE9 Fuel Network)","5360 Athens Boonesboro Rd, Lexington, KY 40509","5360 ATHENS BOONESBORO RD, LEXINGTON, KY, 40509","","37.964324192097,-84.391653852618","","in-state","census-manual-review","",""
"4f5b08c4-ff4d-4c48-b881-6d1ae8d9383f","Days Inn by Wyndham Hurricane Mills","15415 Highway 13 S, Hurricane Mills, TN 37078","15415 HWY 13 S, HURRICANE MILLS, TN, 37078","","35.890738731214,-87.792142840786","","in-state","census-manual-review","",""
"8c540454-72fe-46ce-b5ab-41d5583a2812","CAT Scale (at Road Ranger Travel Center)","1615 E Main St, Greenwood, IN 46143","1615 E MAIN ST, GREENWOOD, IN, 46143","","39.614496142476,-86.070757977739","","in-state","census-manual-review","",""
"f92acc99-4e8c-4f4a-9eb4-3953a57aae4f","TA Truck Service - Candler","153 Wiggins Rd, Candler, NC 28715","153 WIGGINS RD, CANDLER, NC, 28715","","35.544525627205,-82.755393036071","","in-state","census-manual-review","",""
"4550e5f0-f0c6-4977-97f4-84e88e7b607f","Complete Towing & Repair","13050 Walton Verona Rd, Walton, KY 41094","13050 WALTON-VERONA RD, WALTON, KY, 41094","","38.857424374844,-84.624439385263","","in-state","census-manual-review","",""
"8cb9aef4-4c5d-438f-9b3d-2135401b5137","Days Inn by Wyndham Conover-Hickory","1710 Fairgrove Church Rd, Conover, NC 28613","1710 FAIRGROVE CHURCH RD, CONOVER, NC, 28613","","35.700012988687,-81.261949576448","","in-state","census-manual-review","",""
"f31f9d24-b631-4513-869b-d943b30882d3","Love's Travel Stop #467","200 S Kings Hwy, Fort Pierce, FL 34945","200 S KINGS HWY, FORT PIERCE, FL, 34945","","27.446384941573,-80.398984649828","","in-state","census-manual-review","",""
"062c24f7-7145-41f3-97f7-431b2d8965b3","Pilot Travel Center #6990","1000 Truckstop Rd, Kenly, NC 27542","","","","","n/a","census-no-match","",""
"261a3522-4245-43c2-98c9-31a3856a7650","Red Roof Inn Findlay","1600 Fox Street, Findlay, OH 45840","1600 FOX ST, FINDLAY, OH, 45840","","41.059724342045,-83.661896699529","","in-state","census-manual-review","",""
"5c20a67d-267d-4868-aba5-210a14624dbc","TA Truck Service - Petro Ocala","7401 W Hwy 318, Reddick, FL 32686","7401 W HWY 318, REDDICK, FL, 32686","","29.41044976853,-82.239433016212","","in-state","census-manual-review","",""
"1f7194fb-6df2-483c-b775-ff8cef29738c","CAT Scale at Love's Dillon","1911 Highway 34 W, Dillon, SC 29536","1911 HWY 34 W, DILLON, SC, 29536","","34.419969213674,-79.415871791251","","in-state","census-manual-review","",""
"1d1a2d76-46d8-46cc-9759-a9da44e2e53b","CAT Scale at Flying J Travel Center (Hebron)","3231 E 181st Ave, Hebron, IN 46341","3231 E 181ST AVE, HEBRON, IN, 46341","","41.289245614891,-87.310993104096","","in-state","census-manual-review","",""
"f65fd2ef-14d5-456f-a937-bbf3750c87b9","Pilot Travel Center #290","31 Heather Lane, Perryville, MD 21903","31 HEATHER LN, PERRYVILLE, MD, 21903","","39.588707104064,-76.065985735843","","in-state","census-manual-review","",""
"48651de0-1c89-4102-a039-e0703af156ec","Snider Fleet Solutions - Knoxville","10324 Cogdill Rd, Knoxville, TN 37932","10324 COGDILL RD, KNOXVILLE, TN, 37932","","35.911662062711,-84.130286301124","","in-state","census-manual-review","",""
"fb6a3d1d-098f-4dc5-92cb-f5c128c1edc8","CAT Scale at Pilot Travel Center #114","2449 Genesis Rd, Crossville, TN 38571","2449 GENESIS RD, CROSSVILLE, TN, 38571","","35.985297908616,-85.011344876186","","in-state","census-manual-review","",""
"4788aa99-bbfe-4f81-b826-788e02ee475c","Southern Tire Mart at Pilot - Ocala","4080 W Hwy 326, Ocala, FL 34482","4080 CO RD 326, OCALA, FL, 34475","","29.266827690062,-82.190780756675","","in-state","census-manual-review","",""
"83eb8512-0dd4-42b4-84e2-f49e5a9c4ff9","CAT Scale at Love's Travel Stop #791","13820 Highway 641 N, Holladay, TN 38341","13820 US HWY 641 S, HOLLADAY, TN, 38341","","35.860465948083,-88.084510273589","","in-state","census-manual-review","",""
"866d463e-0f44-43fe-984f-33291dd073f0","CAT Scale — TA Montgomery, Montgomery","980 W South Blvd, Montgomery, AL 36105","","","","","n/a","census-no-match","",""
"f97ef111-f094-422a-bc61-7362a0a27d26","Flying J Travel Center #683","1800 Princeton-Kenly Rd, Kenly, NC 27542","1800 PRINCETON KENLY RD, KENLY, NC, 27542","","35.575445652829,-78.14548972887","","in-state","census-manual-review","",""
"b5213d8a-633f-4d73-9172-7ec041bc1cc0","Speedco at Love's Travel Stop #759","3404 Highway 63 N, Hazen, AR 72064","","","","","n/a","census-no-match","",""
"9d5b4987-bd0e-4332-ae57-b774ca5ee801","Flying J Travel Center #622","100 N Kings Hwy, Fort Pierce, FL 34945","100 N KINGS HWY, FORT PIERCE, FL, 34945","","27.447890486645,-80.398967254768","","in-state","census-manual-review","",""
"0e545ab7-6774-47b5-8f58-30d40f795728","Sheetz #804","310 Chicken Foot Rd, Hope Mills, NC 28348","","","","","n/a","census-no-match","",""
"76c7094c-a57d-4c9f-9232-1343eead5d58","Truck Parking Club lot - 6906 AR-124","6906 AR-124, Russellville, AR 72802","6906 STATE HWY 124, RUSSELLVILLE, AR, 72802","","35.332714272798,-93.061197424988","","in-state","census-manual-review","",""
"3e75627b-f631-421e-ae02-45d39777a67b","Conway Diesel Service — Evergreen","100 Conway Ln, Evergreen, AL 36401","","","","","n/a","census-no-match","",""
"f4a45b66-b93f-4bd1-b87c-c78b92510cc3","Direct Wash Out (Direct Inc.)","3703 Mountain Valley Road, Priceville, AL 35603","3703 MOUNTAIN VALLEY RD, DECATUR, AL, 35603","","34.533907462935,-86.912304191126","","in-state","census-manual-review","",""
"66f48a5d-4b79-4673-a245-f44828333bca","Days Inn & Suites by Wyndham Brinkley","1815 N Main St, Brinkley, AR 72021","1815 N MAIN ST, BRINKLEY, AR, 72021","","34.909286170607,-91.196807251317","","in-state","census-manual-review","",""
"1973618e-b3f4-4ef1-a494-e982fb8aeac3","TruckParkingClub - Taylor (24420 Pennsylvania Rd)","24420 Pennsylvania Rd, Taylor, MI 48180","24420 PENNSYLVANIA RD, TAYLOR, MI, 48180","","42.18333975059,-83.271488545568","","in-state","census-manual-review","",""
"0244b320-2bb1-4d47-a16f-53da1663fa6b","CAT Scale at Pilot Travel Center #411","921 Murfreesboro Rd, Lebanon, TN 37090","921 MURFREESBORO RD, LEBANON, TN, 37090","","36.179244563384,-86.300333799266","","in-state","census-manual-review","",""
"f7863403-1639-472e-b903-9988f0e87e7d","Travel Inn Hazen","1306 E Mammoth St, Hazen, AR 72064","1306 MAMMOTH RD, HAZEN, AR, 72064","","34.816406057864,-91.566130208439","","in-state","census-manual-review","",""
"38aadae7-1aa0-4cf4-a426-5d7659174852","SAGE Truck Driving School at Nash Community College","522 N Old Carriage Rd, Rocky Mount, NC 27804","522 N OLD CARRIAGE RD, ROCKY MOUNT, NC, 27804","","35.984517792744,-77.900916210632","","in-state","census-manual-review","",""
"7dd25bf6-0e6b-40f2-b2f8-6f84541b781f","Pat's Tire","1915 Church St, West Palm Beach, FL 33409","1915 CHURCH ST, WEST PALM BEACH, FL, 33409","","26.70518748645,-80.082410420328","","in-state","census-manual-review","",""
"a07fae97-fa99-4f05-9ce1-7ce68d531e5a","CAT Scale at Love's Travel Stop #244","2050 Highway 70 E, Jackson, TN 38305","2050 HWY 70 E, JACKSON, TN, 38305","","35.677206471131,-88.745990336021","","in-state","census-manual-review","",""
"bd45a0c6-862a-4c3b-a2ae-8ef2a07781c2","Asheville Weigh Station (NC State Highway Patrol)","I-40 eastbound and westbound, approx. 12 miles west of Asheville (Buncombe County), Asheville, NC","","","","","n/a","census-no-match","",""
"ab64b757-a841-4754-b0cf-0d36aa10087c","CAT Scale — Pilot Travel Center #24, Monroe","1100 N Dixie Hwy, Monroe, MI 48162","1100 N DIXIE HWY, MONROE, MI, 48162","","41.925022291195,-83.366859286566","","in-state","census-manual-review","",""
"b23b7bb8-2aab-4205-bdd6-173a12dd5b3e","Noble's Restaurant and Truck Stop","1065 Owenton Rd, Corinth, KY 41010","","","","","n/a","census-no-match","",""
"06f08845-dcc4-42ec-ba62-5d3c2c28faa6","Truck Parking Club - Marr Rd Lot","5610 N Marr Rd, Columbus, IN","5610 MARR RD, COLUMBUS, IN, 47203","","39.257327723464,-85.884303752992","","in-state","census-manual-review","",""
"a18196bd-7c30-48c5-854d-f9a588f7fe5e","CAT Scale at Love's Travel Stop #450","800 Martin Luther King Dr, West Memphis, AR 72301","800 MARTIN LUTHER KING JR DR, WEST MEMPHIS, AR, 72301","","35.153718414176,-90.137692776598","","in-state","census-manual-review","",""
"b2d64c85-4150-4bf2-a7ed-a8f2d9ea31f4","CAT Scale at Flying J Carmel Church","23866 Rogers Clark Blvd, Ruther Glen, VA 22546","23866 ROGERS CLARK BLVD, RUTHER GLEN, VA, 22546","","37.938439878707,-77.466778515929","","in-state","census-manual-review","",""
"bd4ef3ee-4a8d-48f5-bb60-aaa6dddd648d","TA Truck Service - TA Wapakoneta #082, Wapakoneta","1775 Bellefontaine St, Wapakoneta, OH 45895","1775 BELLEFONTAINE ST, WAPAKONETA, OH, 45895","","40.561608403968,-84.171437352605","","in-state","census-manual-review","",""
"5bb26e5f-300b-4e53-856d-4e29876dee0e","Fuel Mart of America","335 S Schaefer Hwy, Detroit, MI 48217","","","","","n/a","census-no-match","",""
"8518cd23-a383-4308-bf0a-48a23448d54d","Mackinaw City Citgo","14992 N Mackinaw Hwy, Mackinaw City, MI","","","","","n/a","census-no-match","",""
"b8ce0ae0-c912-4c87-b0e1-07c85abfbae3","Best-One Tire & Service of Lima","1400 E Kibby St, Lima, OH 45804","1400 E KIBBY ST, LIMA, OH, 45804","","40.730509020287,-84.080769778377","","in-state","census-manual-review","",""
